date,doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_mapped_Wh,P_mapped_Wh_kWh,P_mapped_Wh_mean,P_mapped_Wh_min,P_mapped_Wh_max,P_mapped_Wh_std,P_mapped_Wh_p10,P_mapped_Wh_p90,P_normalized_0_1_Wh_Wh,P_normalized_0_1_Wh_kWh,P_normalized_0_1_Wh_mean,P_normalized_0_1_Wh_min,P_normalized_0_1_Wh_max,P_normalized_0_1_Wh_std,P_normalized_0_1_Wh_p10,P_normalized_0_1_Wh_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_mapped_Wh,valid_frac_P_mapped_Wh,n_obs_P_normalized_0_1_Wh,valid_frac_P_normalized_0_1_Wh,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-04-26,116,4,26,0.12528,1.95863,1958.63,1.95863,81.60958333333333,0.0,319.16,104.48848438648184,0.0,231.986,125.28,0.12528,5.22,0.0,21.72,7.003560585128483,0.0,15.466999999999997,1.9908470294000258,0.001990847029400026,0.08295195955833441,0.0,0.3451564294266329,0.11129484184328026,0.0,0.24578888093654372,104.87719122005123,0.10487719122005124,4.369882967502135,0.0,18.18273142799739,5.8629770331077085,0.0,12.948080432635155,19.44333333333333,17.34,21.84,1.2557681406965242,18.071,21.364,0.9958333333333332,1.72,0.3284471589645495,0.55,1.3869999999999998,77.83,22.7175,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-27,117,4,27,0.34468,5.18471,5184.71,5.18471,216.02958333333333,0.0,780.74,282.3938991285687,0.0,666.6469999999999,344.68,0.34468,14.361666666666666,0.0,52.12,19.117524550200955,0.0,44.840999999999994,5.477371919648795,0.0054773719196487955,0.22822382998536647,0.0,0.8282483011839828,0.30380002362906805,0.0,0.7125764020220832,288.54621862809114,0.28854621862809116,12.022759109503797,0.0,43.63185828854622,16.004089063740818,0.0,37.53829926164046,20.460833333333333,16.81,24.33,2.6119423335179497,16.976,23.496,1.2541666666666667,2.55,0.5805163868163574,0.501,1.909,78.13,22.804166666666664,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-28,118,4,28,0.20672,3.13756,3137.56,3.13756,130.73166666666665,0.0,424.95,159.27982742076412,0.0,375.10699999999997,206.72,0.20672,8.613333333333333,0.0,29.15,10.870370845506633,0.0,25.544999999999998,3.2850247279499794,0.0032850247279499795,0.13687603033124915,0.0,0.4632278967673273,0.17274301968593175,0.0,0.40594019289610206,173.05406265173207,0.17305406265173207,7.21058594382217,0.0,24.40269894687495,9.100047587779926,0.0,21.384800843839468,21.006249999999998,18.74,22.82,1.399123366845172,19.272000000000002,22.681,0.8991666666666666,1.52,0.29463192463562526,0.5710000000000001,1.17,78.43,22.8875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-29,119,4,29,0.36397,5.5203,5520.3,5.5203,230.01250000000002,0.0,810.97,295.13464566488824,0.0,714.137,363.97,0.36397,15.165416666666667,0.0,53.78,19.85208607572441,0.0,47.99099999999999,5.783912781694824,0.005783912781694825,0.24099636590395102,0.0,0.854627659970733,0.31547307304637273,0.0,0.7626336189969402,304.69469419190654,0.30469469419190653,12.695612257996105,0.0,45.021514557905135,16.61902161143571,0.0,40.175297604098645,21.622083333333332,16.83,25.93,3.410233932007378,17.055,25.537000000000003,1.5345833333333332,2.69,0.5486107289181082,0.9390000000000001,2.259,78.72,22.97,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-04-30,120,4,30,0.41998,6.41648,6416.4800000000005,6.416480000000001,267.35333333333335,0.0,916.13,343.3817442878187,0.0,824.5029999999999,419.98,0.41998,17.499166666666667,0.0,60.33,22.941602786331146,0.0,54.733999999999995,6.673977773047758,0.006673977773047758,0.27808240721032323,0.0,0.9587148889184514,0.364569139182972,0.0,0.8697878456831182,351.5830361478059,0.3515830361478059,14.649293172825246,0.0,50.50479682555629,19.205386832028356,0.0,45.82014834162104,22.44666666666667,18.26,26.77,3.3575828089327273,18.528000000000002,26.561,1.7179166666666665,3.03,0.7203077794258849,1.072,2.928,79.0,23.04958333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-01,121,5,1,0.43356,6.68054,6680.54,6.68054,278.35583333333335,0.0,927.08,356.8041595818742,0.0,847.6389999999999,433.56,0.43356,18.065,0.0,60.53,23.608221486150338,0.0,55.748,6.889779997339363,0.006889779997339363,0.2870741665558068,0.0,0.9618931249168552,0.37516249692784387,0.0,0.8859015021950245,362.95142900195896,0.362951429001959,15.122976208414956,0.0,50.672225291744105,19.763441564242587,0.0,46.6690106651933,22.804166666666664,17.3,27.82,4.054152907464327,17.703,27.723,1.77125,2.69,0.5205541570622433,1.24,2.5989999999999998,79.28,23.129166666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-02,122,5,2,0.38543,5.88494,5884.94,5.884939999999999,245.20583333333332,0.0,832.28,316.64469039571327,0.0,750.134,385.43,0.38543,16.059583333333332,0.0,54.74,21.15498923148055,0.0,49.857,6.124937504323532,0.006124937504323532,0.25520572934681385,0.0,0.8698831927630702,0.33617774160666186,0.0,0.7922865608620459,322.65976861385974,0.32265976861385975,13.44415702557749,0.0,45.82517119560668,17.70973699623332,0.0,41.73740519363102,22.915000000000003,18.64,27.19,2.9850263999997817,18.973000000000003,26.771,1.5025000000000002,2.83,0.7345169959853239,0.6130000000000001,2.529,79.55,23.205,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-03,123,5,3,0.37784,5.7694,5769.4,5.769399999999999,240.39166666666665,0.0,790.52,306.93746861629603,0.0,757.132,377.84,0.37783999999999995,15.743333333333332,0.0,52.24,20.447338652524305,0.0,50.08,6.004323448184115,0.006004323448184115,0.2501801436743381,0.0,0.8301552427830252,0.32493233888501244,0.0,0.795830294000266,316.30585832203195,0.31630585832203195,13.179410763417998,0.0,43.73231536825892,17.117332741075483,0.0,41.92408793343044,23.144166666666667,18.98,26.62,2.7235541304422934,19.455000000000002,26.482,1.0679166666666666,1.86,0.5546403391361843,0.36100000000000004,1.79,79.81,23.28,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-04,124,5,4,0.39374000000000003,6.03139,6031.39,6.03139,251.30791666666667,0.0,814.92,320.1346980770162,0.0,786.026,393.74,0.39374000000000003,16.405833333333334,0.0,53.91,21.372883046284258,0.0,51.992,6.256993210057203,0.006256993210057203,0.26070805041905015,0.0,0.8566935133696952,0.339640331436855,0.0,0.8262142301450046,329.6164213839637,0.3296164213839637,13.734017557665155,0.0,45.13034306092722,17.892145132255305,0.0,43.52470407018601,23.74416666666667,19.8,26.93,2.4309399088788086,21.251,26.843,1.3591666666666666,2.69,0.7443930510776908,0.5920000000000001,2.536,80.07,23.35291666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-05,125,5,5,0.41527,6.3703,6370.3,6.3703,265.4291666666667,0.0,901.89,340.8624830825305,0.0,812.796,415.27,0.41527,17.302916666666665,0.0,59.24,22.656311238797798,0.0,53.628,6.599130315285352,0.0065991303152853524,0.2749637631368897,0.0,0.9413935027271516,0.36003551985091814,0.0,0.8522122006119461,347.6400957690827,0.34764009576908267,14.485003990378445,0.0,49.59231168483266,18.966557200929056,0.0,44.89426892360239,23.135833333333334,18.07,28.29,3.813993589592052,18.43,27.85,1.9037499999999998,3.38,0.7442522509495543,1.282,3.177,80.32,23.42375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-06,126,5,6,0.08118,1.36552,1365.52,1.36552,56.89666666666667,0.0,183.7,67.54870047774335,0.0,166.506,81.18,0.08118,3.3825000000000003,0.0,11.69,4.244043652195289,0.0,10.434,1.2900459917520282,0.0012900459917520282,0.05375191632300117,0.0,0.1857678941066914,0.06744286157101716,0.0,0.16580857203671676,67.95921442563666,0.06795921442563665,2.8316339344015273,0.0,9.786193848678153,3.5528685956060824,0.0,8.734743081018635,20.728333333333335,18.39,24.7,1.8323082773344668,19.251,23.671999999999997,1.4770833333333335,2.62,0.5289651847396638,0.97,2.0,80.57,23.493333333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-07,127,5,7,0.31693,4.78657,4786.57,4.786569999999999,199.44041666666666,0.0,673.45,256.59916153374087,0.0,630.7669999999999,316.93,0.31693,13.205416666666666,0.0,45.36,17.405229343921118,0.0,42.358999999999995,5.036391674870293,0.005036391674870293,0.20984965311959555,0.0,0.7208239244379405,0.2765896323066054,0.0,0.6731344932818942,265.31551894453094,0.2653155189445309,11.054813289355456,0.0,37.972776131397865,14.570654263499858,0.0,35.4605119962496,21.26875,17.52,24.51,2.5052819202636663,17.775000000000002,24.16,1.175,2.0,0.4475148770905738,0.62,1.79,80.8,23.56041666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-08,128,5,8,0.20199,3.07709,3077.09,3.07709,128.21208333333334,0.0,494.6,169.0813129051578,0.0,394.926,201.99,0.20199,8.41625,0.0,33.39,11.45048539411625,0.0,26.776,3.209859446587734,0.003209859446587734,0.13374414360782225,0.0,0.5306064999334841,0.18196172439387556,0.0,0.42550223546627636,169.09437942639008,0.16909437942639008,7.045599142766253,0.0,27.95218243005676,9.58568603321467,0.0,22.41532305322551,22.063333333333333,19.45,24.55,1.7225251097221153,19.791999999999998,24.428,1.0033333333333332,1.79,0.40708579019625596,0.62,1.66,81.03,23.625416666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-09,129,5,9,0.22638,3.45912,3459.12,3.45912,144.13,0.0,656.89,206.305493214395,0.0,389.55199999999996,226.38,0.22638,9.4325,0.0,43.73,13.825947329757097,0.0,26.107,3.597445326593055,0.003597445326593055,0.14989355527471063,0.0,0.6949213010509511,0.2197106175773319,0.0,0.41487103605161624,189.5122808779949,0.1895122808779949,7.896345036583121,0.0,36.60823413196712,11.574285775074166,0.0,21.85527483382725,21.807083333333335,19.44,25.89,2.2634131194449156,19.489,25.304,1.1329166666666666,2.14,0.5635252331580167,0.3820000000000001,1.769,81.25,23.68958333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-10,130,5,10,0.13612,2.12954,2129.54,2.12954,88.73083333333334,0.0,545.28,145.64329728056015,0.0,261.71199999999993,136.12,0.13612,5.671666666666667,0.0,36.46,9.769794028653768,0.0,17.346999999999994,2.163107420513502,0.002163107420513502,0.09012947585472925,0.0,0.5793924225089796,0.15525355539428062,0.0,0.27566429932153774,113.95181408743116,0.11395181408743116,4.747992253642965,0.0,30.522209386039812,8.178708145942178,0.0,14.521908014800674,21.09,19.25,24.41,1.5647475140126252,19.356,22.999000000000002,0.8420833333333334,1.66,0.47404805449554854,0.15100000000000008,1.4569999999999999,81.46,23.75,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-11,131,5,11,0.20687,3.16486,3164.86,3.16486,131.86916666666667,0.0,542.33,174.33944476014418,0.0,365.92999999999995,206.87,0.20687,8.619583333333333,0.0,36.58,11.785971941314354,0.0,24.439,3.287408404948782,0.0032874084049487823,0.13697535020619925,0.0,0.5812993641080217,0.18729300150030131,0.0,0.38836454782493013,173.17963400137293,0.17317963400137293,7.2158180833905385,0.0,30.62266646575251,9.866536023334803,0.0,20.45892142582082,22.175833333333333,19.56,24.92,1.8872499354459045,19.722,24.357,0.9366666666666666,1.79,0.36367289012860554,0.452,1.408,81.67,23.810000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-12,132,5,12,0.2582,3.91266,3912.66,3.91266,163.0275,0.0,587.05,212.58688663083453,0.0,477.10699999999997,258.2,0.2582,10.758333333333333,0.0,39.5,14.422806416489692,0.0,32.352,4.103102673939071,0.00410310267393907,0.17096261141412794,0.0,0.6277016096847147,0.22919541275447117,0.0,0.5141114551017693,216.15014984847724,0.21615014984847725,9.006256243686552,0.0,33.0671220720947,12.073941782183681,0.0,27.08322869054197,22.43041666666667,18.88,25.66,2.1538408143646954,19.38,25.111,1.0320833333333332,1.72,0.43500104114484767,0.38200000000000006,1.45,81.86,23.86791666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-13,133,5,13,0.27652,4.20851,4208.51,4.20851,175.35458333333335,0.0,584.32,218.00291059044557,0.0,535.7339999999999,276.52,0.27652,11.521666666666667,0.0,39.38,14.697402511318458,0.0,35.977,4.394229091392842,0.004394229091392842,0.18309287880803507,0.0,0.6257946680856724,0.23355906872250035,0.0,0.5717169825728348,231.4865973512817,0.2314865973512817,9.645274889636736,0.0,32.96666499238201,12.30381779707541,0.0,30.117869640196226,23.459166666666665,20.76,26.05,1.9315029441314364,21.326,25.788999999999998,1.1579166666666667,2.14,0.5236575313551096,0.5710000000000001,1.839,82.05,23.922916666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-14,134,5,14,0.30017,4.58166,4581.66,4.58166,190.9025,0.0,636.74,241.7492317194752,0.0,567.664,300.17,0.30017,12.507083333333334,0.0,42.54,16.300041738854716,0.0,38.174,4.77005549820407,0.0047700554982040705,0.19875231242516958,0.0,0.6760107968604496,0.2590268971495478,0.0,0.6066299050152986,251.28501347799153,0.25128501347799154,10.470208894916313,0.0,35.61203475814958,13.645454935669559,0.0,31.95707134126944,23.3175,19.75,26.99,2.591583786362915,19.942,26.438,1.5520833333333333,2.07,0.3281566323607049,1.0510000000000002,1.958,82.23,23.977500000000003,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-15,135,5,15,0.33366,5.12698,5126.98,5.12698,213.62416666666664,0.0,743.56,274.6406538182396,0.0,662.9699999999999,333.65999999999997,0.33365999999999996,13.902499999999998,0.0,48.89,18.249298557097667,0.0,43.870999999999995,5.302251116136755,0.005302251116136756,0.22092712983903148,0.0,0.7769197898097645,0.29000288809891506,0.0,0.6971619574298256,279.32091014114224,0.27932091014114224,11.638371255880926,0.0,40.92788855961291,15.277260332092409,0.0,36.726271200629526,24.033749999999998,20.38,27.69,2.6847553730355918,20.496,27.497999999999998,1.0179166666666666,1.66,0.5455031914517623,0.41,1.639,82.4,24.029583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-16,136,5,16,0.37052,5.75064,5750.64,5.750640000000001,239.61,0.0,821.28,306.61159066551085,0.0,736.4889999999999,370.52,0.37051999999999996,15.438333333333333,0.0,53.2,20.19686817449604,0.0,48.294999999999995,5.888000010642543,0.005888000010642542,0.2453333337767726,0.0,0.8454107755753625,0.3209520674359784,0.0,0.7674645377145136,310.17797645955767,0.3101779764595577,12.92408235248157,0.0,44.53597200596046,16.90765330126747,0.0,40.42978887270414,24.274583333333336,19.54,27.93,2.8939261418517166,20.253,27.76,1.0545833333333334,1.59,0.43884214421159684,0.431,1.569,82.56,24.07875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-17,137,5,17,0.39593,6.12431,6124.31,6.12431,255.17958333333334,0.0,882.76,327.2928120264279,0.0,767.02,395.93,0.39593,16.497083333333332,0.0,57.36,21.64728389010595,0.0,50.675,6.291794894239723,0.006291794894239723,0.2621581205933218,0.0,0.9115180843421578,0.3440008846359872,0.0,0.8052855460955167,331.4497630887204,0.3314497630887204,13.810406795363349,0.0,48.01848410266714,18.12185769426386,0.0,42.42218762033921,23.89708333333333,18.92,28.12,3.3833999868496925,19.235,27.89,1.4937500000000001,2.41,0.5499076009342091,0.851,2.34,82.71,24.128333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-18,138,5,18,0.25815,3.96624,3966.24,3.96624,165.26,0.0,596.92,205.85519300458884,0.0,458.71099999999996,258.15000000000003,0.25815000000000005,10.756250000000001,0.0,39.59,13.810585358151283,0.0,30.796999999999997,4.10230811493947,0.00410230811493947,0.1709295047891446,0.0,0.6291318158839964,0.21946649772151172,0.0,0.4894006702141811,216.1082927319303,0.2161082927319303,9.004512197163763,0.0,33.14246488187922,11.561425618356258,0.0,25.781472365931652,23.76,20.02,26.46,2.1129065083537117,21.063,26.184,1.0745833333333332,1.66,0.40213537809901856,0.5710000000000001,1.569,82.86,24.175416666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-19,139,5,19,0.30093,4.62382,4623.82,4.623819999999999,192.65916666666666,0.0,739.36,243.09497465727915,0.0,552.1819999999999,300.93,0.30093000000000003,12.53875,0.0,48.72,16.252562423386873,0.0,36.93599999999999,4.782132794998004,0.004782132794998004,0.19925553312491684,0.0,0.7742182892111213,0.2582723948015505,0.0,0.5869566241851801,251.92124164950525,0.25192124164950525,10.496718402062719,0.0,40.785574363353255,13.605707990847415,0.0,30.920689135566825,23.454583333333332,19.86,26.66,2.2388758420760824,20.365000000000002,26.102999999999998,0.8708333333333332,1.72,0.33834529142857017,0.36100000000000004,1.17,82.99,24.21875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-20,140,5,20,0.37918,5.87097,5870.97,5.870970000000001,244.62375,0.0,812.78,314.6537078290092,0.0,764.771,379.18,0.37918,15.799166666666666,0.0,53.1,20.79482939843809,0.0,50.111,6.02561762937342,0.006025617629373419,0.2510674012238925,0.0,0.8438216575761606,0.33045437687388896,0.0,0.7963229205800185,317.42762904549033,0.3174276290454903,13.226151210228764,0.0,44.45225777286655,17.408231954089516,0.0,41.950039345689554,23.794583333333335,19.53,27.51,2.7444203936535403,19.945,27.299,1.1370833333333332,2.07,0.4668905389513893,0.5710000000000001,1.7999999999999998,83.11,24.263333333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-21,141,5,21,0.37395,5.77546,5775.46,5.77546,240.64416666666668,0.0,779.51,303.23209767461117,0.0,689.415,373.95,0.37395,15.581249999999999,0.0,51.35,20.200057320732274,0.0,45.775,5.942506758015165,0.005942506758015166,0.24760444825063188,0.0,0.816012092590129,0.3210027467328393,0.0,0.727418764134628,313.0493746546788,0.3130493746546788,13.043723943944949,0.0,42.98725869372311,16.910323070581377,0.0,38.320190198737585,23.923333333333332,19.48,27.52,2.6348511494409217,20.33,26.961,1.10875,1.93,0.5165126582059306,0.36100000000000004,1.79,83.23,24.30333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-22,142,5,22,0.39603,6.1382699999999994,6138.2699999999995,6.1382699999999994,255.76125,0.0,851.24,324.7810202383526,0.0,773.847,396.03000000000003,0.39603000000000005,16.501250000000002,0.0,55.46,21.489036904087104,0.0,50.842999999999996,6.293384012238924,0.006293384012238924,0.2622243338432885,0.0,0.8813248423573233,0.34148615329796733,0.0,0.8079552643341759,331.53347732181425,0.33153347732181426,13.813894888408926,0.0,46.427913673882834,17.989382443523954,0.0,42.562827531936975,23.907083333333333,18.46,27.85,3.3262231867999787,18.915,27.799999999999997,1.3429166666666668,2.21,0.5607640685526403,0.5710000000000001,2.14,83.33,24.34375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-23,143,5,23,0.37587,5.79607,5796.07,5.796069999999999,241.50291666666666,0.0,821.89,309.66262224049956,0.0,730.746,375.87,0.37587,15.66125,0.0,53.82,20.603346775938252,0.0,48.412,5.9730178235998395,0.005973017823599839,0.24887574264999332,0.0,0.8552633071704137,0.3274114920544004,0.0,0.7693238057735798,314.6566879300819,0.3146566879300819,13.110695330420079,0.0,45.0550002511427,17.24793374515567,0.0,40.52773452542401,23.857083333333335,18.65,27.5,3.0089366591606073,19.221,27.221999999999998,1.2041666666666666,2.28,0.6765379687707155,0.21,2.0279999999999996,83.43,24.380416666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-24,144,5,24,0.24168,3.66862,3668.62,3.6686199999999998,152.85916666666665,0.0,540.99,204.10158779001648,0.0,491.666,241.67999999999998,0.24167999999999998,10.069999999999999,0.0,36.79,13.878382627230959,0.0,33.038,3.8405803804709318,0.003840580380470932,0.16002418251962217,0.0,0.5846365119063456,0.22054387632742406,0.0,0.5250128045762936,202.3205585413632,0.2023205585413632,8.4300232725568,0.0,30.79846635524972,11.618181582224922,0.0,27.65750832956619,22.66,20.74,25.25,1.4098812777646599,21.046,24.608,0.90875,2.28,0.6041401543408256,0.3400000000000001,1.909,83.51,24.416666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-25,145,5,25,0.29711,4.54907,4549.07,4.5490699999999995,189.54458333333332,0.0,696.58,243.16682861556032,0.0,525.126,297.11,0.29711000000000004,12.379583333333334,0.0,46.01,16.309534282575108,0.0,35.437999999999995,4.721428487428494,0.004721428487428494,0.19672618697618727,0.0,0.7311531914327524,0.2591777448703907,0.0,0.5631516365571371,248.72335794531787,0.24872335794531789,10.363473247721577,0.0,38.51691864650828,13.65340154584619,0.0,29.66664992382005,22.70125,19.07,25.9,2.3380990281032554,19.376,25.459,0.9308333333333333,1.72,0.3086987650383977,0.641,1.17,83.59,24.45125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-26,146,5,26,0.33453,5.13159,5131.59,5.13159,213.81625,0.0,750.24,272.9763859800283,0.0,647.799,334.53,0.33453,13.938749999999999,0.0,49.66,18.299538676176226,0.0,43.324,5.316076442729812,0.0053160764427298115,0.22150318511374215,0.0,0.7891559984036184,0.29080126287401287,0.0,0.6884694819741917,280.04922396905926,0.28004922396905924,11.66871766537747,0.0,41.572488154436016,15.319318462484492,0.0,36.268354345605836,23.28,19.81,26.48,2.074050856782864,20.794,26.067999999999998,0.8845833333333334,1.72,0.44326828824349573,0.48,1.6179999999999999,83.66,24.484583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-27,147,5,27,0.317,4.82934,4829.34,4.82934,201.2225,0.0,716.65,262.3910928407706,0.0,621.899,317.0,0.317,13.208333333333334,0.0,47.88,17.713595531869483,0.0,41.888999999999996,5.037504057469735,0.005037504057469735,0.2098960023945723,0.0,0.7608696980178262,0.2814899349027455,0.0,0.6656656386856457,265.3741189076967,0.2653741189076967,11.057254954487362,0.0,40.08237480536441,14.828800652861762,0.0,35.067055100708224,22.653333333333332,19.46,26.16,2.12074774890668,19.943,25.624,1.0229166666666667,2.21,0.6094507803122319,0.36100000000000004,1.86,83.72,24.515,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-05-28,148,5,28,0.31494,4.8034099999999995,4803.41,4.8034099999999995,200.14208333333332,0.0,636.78,250.21262234832903,0.0,598.044,314.94,0.31494,13.1225,0.0,42.69,16.94212636159269,0.0,40.379,5.004768226686178,0.005004768226686177,0.2085320094452574,0.0,0.6783944738592523,0.269230379459584,0.0,0.6416699568976985,263.64960570596213,0.26364960570596213,10.985400237748422,0.0,35.73760610779045,14.182971153408584,0.0,33.80297018099017,23.207083333333333,19.9,25.86,2.021784573667245,20.522,25.524,1.0425,2.0,0.5013221649233937,0.48,1.751,83.77,24.545,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
