ds,yhat,yhat_lower,yhat_upper
2014-10-10,24.040967182286376,18.171422154084066,29.968359695559183
2014-10-11,24.067861680799883,18.05640955680967,30.48339228467737
2014-10-12,24.0748076646845,18.174078312652025,30.352745789972925
2014-10-13,24.05335589447549,17.98525103147847,30.399818676840844
2014-10-14,24.037762296748713,17.917839107918144,30.562240299899347
2014-10-15,24.05555560574559,18.20430090110359,30.064360215009092
2014-10-16,24.06219486088959,17.874696316153425,29.771687851168
2014-10-17,24.043287720725328,17.781017261608525,30.003920427754707
2014-10-18,24.07018221923881,17.996521886584127,30.15446489857574
2014-10-19,24.077128203123497,17.905119192130577,30.261078652291967
2014-10-20,24.05567643291442,17.586956142780135,30.375730522446187
2014-10-21,24.040082835187658,17.861062551940453,29.656380140306
2014-10-22,24.057876144184554,17.788980034855026,30.411028679465254
2014-10-23,24.064515399328574,18.416710605703603,30.27344504718207
2014-10-24,24.045608259164293,17.56420259485472,30.303226789871683
2014-10-25,24.07250275767779,18.002278265638576,30.286555934532934
2014-10-26,24.079448741562434,17.756664717882558,30.354844655319344
2014-10-27,24.057996971353354,18.189929876969956,30.139431718412922
2014-10-28,24.04240337362664,17.950168610892646,30.11134037361603
2014-10-29,24.060196682623516,17.726022809007137,30.093732270450573
2014-10-30,24.066835937767507,18.042081395118103,30.07646971165158
2014-10-31,24.047928797603255,17.67963264364007,29.785987330947133
2014-11-01,24.074823296116776,17.70488904070496,30.674960429179546
2014-11-02,24.081769280001414,17.914549492711252,30.124011153002403
2014-11-03,24.06031750979235,18.391776821146703,29.851809032564827
2014-11-04,24.044723912065585,18.300500613154494,29.98968911032126
2014-11-05,24.062517221062418,17.78360682124048,30.231014529792702
2014-11-06,24.069156476206444,17.346818869673918,30.488427913281427
2014-11-07,24.050249336042214,17.725427972316776,29.785376315757528
2014-11-08,24.07714383455569,17.771547887074885,30.127133544783213
2014-11-09,24.08408981844037,17.644886493450397,30.143928798940205
2014-11-10,24.062638048231307,18.100011552014436,30.037831258133647
2014-11-11,24.047044450504558,17.83399060593208,30.438606808418157
2014-11-12,24.064837759501412,17.752069088949213,30.177949873502506
2014-11-13,24.071477014645428,17.93436816134855,30.43133466198047
2014-11-14,24.052569874481172,17.95794468934699,29.600171516150535
2014-11-15,24.07946437299468,17.840250035854886,30.157799270704615
2014-11-16,24.086410356879327,17.55440334595325,30.321035612391878
2014-11-17,24.06495858667026,18.03501855331574,30.081280446803962
2014-11-18,24.049364988943534,17.96546532875191,30.150823105247873
2014-11-19,24.067158297940317,18.54165728466217,29.865363074046037
2014-11-20,24.073797553084383,17.76159877029411,30.428495793632393
2014-11-21,24.054890412920134,18.08326147671846,30.39782258937462
2014-11-22,24.081784911433594,17.988637478759795,30.65722459216907
2014-11-23,24.088730895318264,18.151418558225476,30.511684871625565
2014-11-24,24.06727912510926,17.41998876072928,30.020647079029718
2014-11-25,24.051685527382492,18.001144343226215,30.162613021584132
2014-11-26,24.06947883637931,18.31642728501719,30.52504168627218
2014-11-27,24.076118091523334,18.555323582893923,30.018489891069226
2014-11-28,24.057210951359103,17.926993269150987,30.126816634897
2014-11-29,24.08410544987252,18.134606540529965,29.822100851935822
2014-11-30,24.09105143375726,17.506639834800488,30.254861412500638
2014-12-01,24.06959966354819,17.996385601536907,30.279263811237943
2014-12-02,24.054006065821433,18.18871267262979,30.120854328868703
2014-12-03,24.07179937481828,18.250531055274788,30.151780056153864
2014-12-04,24.07843862996227,17.90079597234748,30.009784630184352
2014-12-05,24.059531489798058,17.89549813328614,30.216045301337243
2014-12-06,24.086425988311504,17.553889986203885,29.865667645507457
2014-12-07,24.093371972196202,18.182403872107592,30.568563205196117
2014-12-08,24.07192020198712,17.77413419691542,30.47175365599279
2014-12-09,24.056326604260416,17.542719968702375,29.72622121667463
2014-12-10,24.074119913257235,18.114485889533658,29.980822525744774
2014-12-11,24.080759168401276,18.08110235067688,30.352330362721087
2014-12-12,24.06185202823702,18.516646905145937,30.133126269291754
2014-12-13,24.08874652675048,18.060852183557543,30.233143831830727
2014-12-14,24.09569251063516,17.662000156098774,29.969978676307914
2014-12-15,24.074240740426077,18.30937020919415,30.199603293847616
2014-12-16,24.058647142699346,17.737485992935884,30.245152767404473
2014-12-17,24.076440451696204,17.65702736650282,30.024024553550124
2014-12-18,24.08307970684021,18.269410477237706,30.0291467955869
2014-12-19,24.06417256667597,17.79479063968654,29.866913464864766
2014-12-20,24.09106706518946,17.97861119928148,30.30607093228957
2014-12-21,24.098013049074115,18.367926900128083,30.21664127475538
2014-12-22,24.076561278865043,17.736112191482995,29.802428191252865
2014-12-23,24.06096768113835,18.09014054499921,30.369290650292136
2014-12-24,24.078760990135173,18.34799872588338,30.40176367232889
2014-12-25,24.085400245279164,17.954167682397472,30.47083435668539
2014-12-26,24.066493105114933,18.261778084767727,30.7630266035191
2014-12-27,24.093387603628393,17.989228761649823,30.219296707273053
2014-12-28,24.100333587513074,18.011820662644062,29.79382865788449
2014-12-29,24.078881817304005,18.068264244025475,30.28953300557162
2014-12-30,24.06328821957729,17.396323430203786,30.145354638143083
2014-12-31,24.08108152857414,17.921252158376557,29.8433873464804
2015-01-01,24.087720783718126,17.633045137263917,30.025400731164265
2015-01-02,24.06881364355389,18.071354513002735,30.613780975295285
2015-01-03,24.095708142067362,17.849429229316986,29.796962148533286
2015-01-04,24.102654125952036,18.15642428688933,30.11456484622918
2015-01-05,24.08120235574297,17.689011174875688,30.60808741874385
2015-01-06,24.065608758016218,17.75480606362244,30.340991351428823
2015-01-07,24.083402067013097,17.59233320565447,30.052758934392852
2015-01-08,24.090041322157084,17.73497240717548,30.16610048378135
2015-01-09,24.07113418199286,17.799619090428155,30.583821927935666
2015-01-10,24.09802868050635,18.276068440977514,30.381513969332996
2015-01-11,24.10497466439099,17.812569073811012,30.146647857023016
2015-01-12,24.083522894181996,18.012330395820605,30.40338096553626
2015-01-13,24.06792929645519,17.85654982316103,30.234491282819366
2015-01-14,24.085722605452037,17.56065534777048,29.869160186028417
2015-01-15,24.092361860596036,18.152414310515777,30.048365439197926
2015-01-16,24.073454720431815,17.986665783282714,29.96529393286643
2015-01-17,24.10034921894528,18.12023335681136,30.144612287627364
2015-01-18,24.10729520282995,17.188695790418603,29.81545730838521
2015-01-19,24.085843432620923,18.160736526140727,30.22790732615978
2015-01-20,24.070249834894135,18.610640932286167,30.038365072511343
2015-01-21,24.08804314389103,17.956581092532286,30.125284715191384
2015-01-22,24.094682399035065,17.966738333093623,30.045042175060168
2015-01-23,24.075775258870777,17.983468941105077,30.936835164218138
2015-01-24,24.10266975738426,18.34733699298717,30.483494718071764
2015-01-25,24.109615741268925,18.114328692768034,29.86241860935043
2015-01-26,24.088163971059856,18.17548199135378,30.000450139787088
2015-01-27,24.072570373333136,17.87386026124736,29.841220710804343
2015-01-28,24.09036368232999,18.611755210142466,30.21456678950972
2015-01-29,24.09700294245544,17.48573982327923,29.76418988029534
2015-01-30,24.07809580727261,16.976191701367693,30.093728114065588
2015-01-31,24.104990310767548,17.938957333510135,30.521075104848183
2015-02-01,24.111936299633623,18.61068593268278,30.033485794361596
2015-02-02,24.090484534406027,17.79213312033833,30.111803622533305
2015-02-03,24.074890941660676,18.13249530809486,30.475979425292007
2015-02-04,24.092684255639004,17.89017944820124,30.26582895374963
2015-02-05,24.09932351576444,18.333489945389555,30.17024535638233
2015-02-06,24.08041638058161,18.088046078029517,30.312942440554018
2015-02-07,24.10731088407657,17.964908766766296,30.630356151962378
2015-02-08,24.114256872942665,18.110929528067256,29.999387063823136
2015-02-09,24.09280510771503,18.141864199934655,30.051185614490965
2015-02-10,24.077211514969697,17.631831657425398,30.797500639512116
2015-02-11,24.095004828948046,17.918904876421177,30.03937467816094
2015-02-12,24.101644089073417,18.08435841723109,30.34312795649437
2015-02-13,24.082736953890617,18.199167834334197,30.101759783146623
2015-02-14,24.109631457385543,17.544458093581543,30.367737677678182
2015-02-15,24.11657744625165,17.884101290526466,30.308325041596724
2015-02-16,24.095125681024008,17.772844847378295,30.45870374615106
2015-02-17,24.079532088278714,17.846596316195626,30.310918998838545
2015-02-18,24.09732540225693,17.939608533517564,30.613624995010085
2015-02-19,24.103964662382463,18.080333228023346,29.608447583169657
2015-02-20,24.085057527199627,17.68163598833513,30.149528024445786
2015-02-21,24.111952030694567,17.919821545171946,30.468718398033317
2015-02-22,24.118898019560636,17.963946512369127,30.048888839188223
2015-02-23,24.09744625433301,17.601999912259725,30.129532548110184
2015-02-24,24.081852661587718,17.6460875973047,30.55236768941786
2015-02-25,24.09964597556597,18.298425139194748,30.187144596887862
2015-02-26,24.106285235691445,17.93576213788301,29.7842666645311
2015-02-27,24.087378100508634,17.647925791310126,29.522262027068617
2015-02-28,24.114272604003595,18.4160797526228,29.946328802815017
2015-03-01,24.121218592869674,18.155137926764752,30.253630970441606
2015-03-02,24.099766827642025,17.947913760128905,30.198356610241653
2015-03-03,24.084173234896703,17.847588074276047,30.135530781121563
2015-03-04,24.101966548874984,17.45105839552697,30.201128160071764
2015-03-05,24.108605809000426,17.764978367494294,30.643759049202473
2015-03-06,24.089698673817647,18.144605893317273,30.41844610169713
2015-03-07,24.116593177312506,17.985883215675905,29.70847077846371
2015-03-08,24.12353916617866,18.221032269000226,30.689577293358106
2015-03-09,24.102087400951028,18.354155490367074,30.105025568353017
2015-03-10,24.086493808205724,17.56208585805054,29.989940652640144
2015-03-11,24.104287122184022,17.535347172103158,30.039472218516742
2015-03-12,24.110926382309476,18.40334866714586,29.708231039500927
2015-03-13,24.092019247126643,17.592193140400546,29.922586926823403
2015-03-14,24.11891375062153,18.15059160848133,30.280741252724596
2015-03-15,24.125859739487666,17.877912663853262,30.104884604424274
2015-03-16,24.10440797426003,18.356611863672626,30.00272467973745
