ds,yhat,yhat_lower,yhat_upper
2005-12-22,23.723145776623692,18.05370436748866,29.945235202236358
2005-12-23,23.703906658582042,17.94092501164021,29.71245514575563
2005-12-24,23.730469179218076,17.367402446566665,29.710726392652038
2005-12-25,23.737083185225295,17.555083775957343,29.55083469092673
2005-12-26,23.71529943713881,17.853750263217243,29.48656948078875
2005-12-27,23.699373861534617,17.403013316906172,30.149543720719507
2005-12-28,23.716835192654056,17.091052030719045,29.216034717794727
2005-12-29,23.723142469920614,17.676002041668315,30.19422063965645
2005-12-30,23.703903351878935,18.104948623802233,29.49675317091646
2005-12-31,23.730465872514987,17.297606146327485,30.108812742589357
2006-01-01,23.737079878522174,17.6206587073211,29.54162259499434
2006-01-02,23.715296130435767,17.24784587248932,29.72089350635435
2006-01-03,23.69937055483151,17.464076712824735,29.486796153709964
2006-01-04,23.716831885950956,17.63342805752564,29.992769288011985
2006-01-05,23.72313916321753,18.341986378665837,30.117468088253954
2006-01-06,23.70390004517583,17.23127256936608,29.471641552631787
2006-01-07,23.730462565811912,18.053271081180057,29.585101850765298
2006-01-08,23.73707657181908,17.27913224449769,30.265047778809215
2006-01-09,23.715292823732632,17.436136288102972,29.9850138670617
2006-01-10,23.69936724812842,17.435890372129215,29.634749103027566
2006-01-11,23.71682857924786,17.623145119552795,29.76250789166317
2006-01-12,23.723135856514418,17.64128828714472,29.74885557797845
2006-01-13,23.703896738472725,17.925499224305508,29.6742451953216
2006-01-14,23.73045925910877,17.831143950136923,29.88449125569526
2006-01-15,23.737073265115974,17.779046312639615,29.85535991390823
2006-01-16,23.715289517029497,18.00636394381515,30.04634679814848
2006-01-17,23.699363941425325,17.216445239535844,29.88426790790952
2006-01-18,23.716825272544792,17.585133500661957,29.87819461062186
2006-01-19,23.72313254981132,17.30174820078683,30.204824717997507
2006-01-20,23.70389343176962,17.837937398714303,30.127546600971257
2006-01-21,23.73045595240568,17.541855483708666,29.40635363090011
2006-01-22,23.737069958412903,17.529215126875,29.79324085693166
2006-01-23,23.715286210326365,17.783703274852463,29.831989020925512
