date,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P_Wh,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2005-11-13,0.25584,3.80143,3801.43,3.80143,158.39291666666665,0.0,528.76,210.7090731518567,0.0,492.82099999999997,255.83999999999997,0.25583999999999996,10.659999999999998,0.0,35.94,14.353468903551413,0.0,33.517999999999994,21.974999999999998,19.36,25.2,2.15143026238664,19.719,24.934,1.0541666666666667,1.38,0.21496039406014483,0.83,1.31,47.84,13.217083333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-14,0.36049,5.41488,5414.88,5.41488,225.62,0.0,780.93,308.8033218592448,0.0,732.582,360.49,0.36049000000000003,15.020416666666668,0.0,51.89,20.647598129431245,0.0,48.637,21.727500000000003,18.28,25.76,2.7930787905884045,18.628,25.514,1.3191666666666666,2.21,0.3776922679581385,0.921,1.751,47.57,13.126666666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-15,0.34248999999999996,5.059130000000001,5059.13,5.05913,210.79708333333335,0.0,806.09,291.1796022998023,0.0,646.758,342.49,0.34249,14.270416666666668,0.0,54.26,19.834246947962345,0.0,44.077999999999996,20.771666666666665,18.68,24.05,1.99048533882015,18.939,23.786,1.7216666666666667,2.83,0.478572757329511,1.24,2.35,47.31,13.038333333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-16,0.37487,5.55497,5554.97,5.55497,231.45708333333334,0.0,836.15,322.2283047303326,0.0,760.798,374.87,0.37487,15.619583333333333,0.0,56.05,21.826854914783635,0.0,51.291,19.84625,17.25,23.06,2.0645555632903294,17.774,22.875,1.7212500000000002,2.28,0.2585463123933001,1.471,2.147,47.05,12.951666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-17,0.35448999999999997,5.2175,5217.5,5.2175,217.39583333333334,0.0,819.85,303.151322221251,0.0,691.7189999999999,354.49,0.35449,14.770416666666668,0.0,55.18,20.687401643883707,0.0,47.175999999999995,18.91208333333333,16.39,22.14,1.9400604633488303,16.849,21.721,1.3525,2.34,0.46369264558025647,0.9390000000000001,2.14,46.8,12.86625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-18,0.31124,4.54561,4545.61,4.54561,189.40041666666664,0.0,654.49,262.8983082532627,0.0,625.383,311.24,0.31124,12.968333333333334,0.0,44.86,18.150767061684643,0.0,42.954,18.1125,15.08,21.22,2.0368309784522145,15.824,21.023,1.31625,1.66,0.1871482207282215,1.1,1.59,46.55,12.782916666666665,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-19,0.37332,5.50932,5509.32,5.50932,229.55499999999998,0.0,852.88,318.53233280701386,0.0,732.564,373.32,0.37332,15.555,0.0,56.61,21.616281705756165,0.0,49.812999999999995,17.673333333333336,13.96,21.75,2.6713108110580017,14.321000000000002,21.444,1.61625,2.62,0.44692001521525077,1.163,2.3009999999999997,46.31,12.701666666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-20,0.24633,3.57797,3577.97,3.5779699999999997,149.08208333333332,0.0,591.39,208.49566197091104,0.0,438.941,246.33,0.24633000000000002,10.26375,0.0,40.85,14.527497110053359,0.0,30.760999999999996,17.51625,13.34,22.17,2.834378718059975,14.035,21.265,1.9400000000000002,2.55,0.29886742734937655,1.5410000000000001,2.3219999999999996,46.08,12.623333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-21,0.19618999999999998,2.8735,2873.5,2.8735,119.72916666666667,0.0,597.76,183.86380703772508,0.0,366.54799999999994,196.19,0.19619,8.174583333333333,0.0,41.26,12.796193380698492,0.0,25.441999999999997,17.63416666666667,15.53,21.36,1.8113720878327861,15.817,20.513,1.62625,2.28,0.38104903826832753,1.072,1.93,45.85,12.54625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-22,0.14055,2.09286,2092.86,2.09286,87.2025,0.0,417.75,139.1741340051626,0.0,316.45599999999996,140.55,0.14055,5.85625,0.0,29.04,9.688524728411622,0.0,21.871999999999996,17.84541666666667,15.19,20.56,1.7044901804828096,15.579,20.325,0.8441666666666666,1.45,0.4080485549397348,0.431,1.3379999999999999,45.63,12.471666666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-23,0.20490999999999998,3.0067500000000003,3006.75,3.00675,125.28125,0.0,442.04,167.10507754657795,0.0,396.938,204.91,0.20491,8.537916666666666,0.0,30.63,11.573933598793253,0.0,27.554,18.08125,14.56,21.5,2.3582571171173803,15.125,21.291,1.2054166666666666,1.72,0.47840295155650003,0.69,1.639,45.41,12.397916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-24,0.42757,6.392659999999999,6392.66,6.39266,266.36083333333335,0.0,937.27,364.6453367066197,0.0,875.4669999999999,427.57,0.42757,17.815416666666668,0.0,61.52,24.335021815797955,0.0,58.138999999999996,18.354166666666668,13.61,23.44,3.4967536704612256,14.134,23.094,1.5008333333333335,2.0,0.28411443907825884,1.1,1.839,45.2,12.327083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-25,0.40814,6.09032,6090.32,6.090319999999999,253.76333333333332,0.0,932.55,346.40297105195725,0.0,814.7549999999999,408.14,0.40814,17.00583333333333,0.0,61.16,23.20581990657154,0.0,54.254,18.694166666666664,15.52,22.67,2.565442442842214,15.91,22.434,1.1791666666666667,1.52,0.22315751244876073,0.9,1.52,44.99,12.25875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-26,0.42715000000000003,6.44252,6442.52,6.44252,268.43833333333333,0.0,972.08,366.4767797219386,0.0,860.8559999999999,427.15,0.42715,17.797916666666666,0.0,62.63,24.171588420609893,0.0,56.528999999999996,17.360833333333332,11.83,23.2,4.089226478003608,12.224,22.91,1.35875,1.86,0.3977142572686861,0.83,1.72,44.79,12.1925,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-27,0.44854,6.78503,6785.03,6.78503,282.70958333333334,0.0,1009.02,386.9099506230399,0.0,928.6729999999999,448.54,0.44854,18.68916666666667,0.0,64.89,25.425322009275757,0.0,60.446,17.250416666666666,10.63,24.33,5.2453851180091515,10.848,23.965999999999998,1.4745833333333334,2.14,0.4859770898757037,0.83,2.07,44.6,12.128333333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-28,0.40615,6.06244,6062.44,6.06244,252.60166666666666,0.0,892.28,346.05668895574684,0.0,818.683,406.15,0.40614999999999996,16.922916666666666,0.0,58.95,23.177819321810517,0.0,54.59,18.454583333333336,13.91,23.81,3.821061745420877,14.075,23.623,1.50125,1.93,0.23513756380689893,1.121,1.72,44.41,12.066249999999998,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-29,0.44347000000000003,6.5760700000000005,6576.07,6.57607,274.00291666666664,0.0,977.86,373.56860235442196,0.0,888.6519999999999,443.46999999999997,0.44347,18.477916666666665,0.0,64.81,25.15600766333901,0.0,59.50999999999999,17.662499999999998,13.43,22.68,3.3337930480095066,13.888,22.349,1.675,2.48,0.5429228466286018,0.921,2.371,44.23,12.007083333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-11-30,0.41677000000000003,6.16244,6162.4400000000005,6.16244,256.7683333333334,0.0,924.71,352.1733878999484,0.0,840.179,416.77,0.41677,17.365416666666665,0.0,61.42,23.802263863679688,0.0,56.486999999999995,17.405,13.76,21.21,2.5585525799459004,14.728,21.0,1.2166666666666666,1.86,0.28613871167467114,0.9390000000000001,1.702,44.06,11.949583333333335,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-01,0.43435,6.53081,6530.8099999999995,6.53081,272.1170833333333,0.0,961.18,371.5251555352221,0.0,879.4699999999999,434.35,0.43435,18.097916666666666,0.0,62.18,24.573816744332937,0.0,57.793,16.815833333333334,11.09,23.2,4.406245485145185,11.482,22.684,1.3733333333333333,1.93,0.35332786432737634,0.9,1.79,43.89,11.895000000000001,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-02,0.4522,6.77405,6774.05,6.77405,282.25208333333336,0.0,999.87,386.73603252346777,0.0,922.4789999999999,452.2,0.4522,18.841666666666665,0.0,65.1,25.674809116883534,0.0,60.766,16.625833333333333,10.22,23.52,5.055947781674024,10.502,23.149,1.7133333333333332,2.14,0.3714093799787937,1.2610000000000001,2.1189999999999998,43.73,11.842916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-03,0.29879,4.39042,4390.42,4.39042,182.93416666666667,0.0,704.66,262.329078265493,0.0,621.224,298.79,0.29879,12.449583333333335,0.0,48.01,17.983372387501078,0.0,42.482,17.677083333333332,12.69,22.49,3.6318260817949124,13.119,22.404,1.3420833333333333,1.86,0.44236497981001943,0.781,1.818,43.58,11.792499999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-04,0.44515,6.42408,6424.08,6.42408,267.67,0.0,953.56,367.28320616444574,0.0,853.55,445.15,0.44515,18.547916666666666,0.0,65.37,25.490895387273618,0.0,59.176,16.289583333333333,13.77,19.64,1.989591347961701,14.138,19.316,2.252083333333333,3.24,0.8858745576457528,1.1,3.17,43.43,11.744166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-05,0.20143,2.8576799999999998,2857.68,2.8576799999999998,119.07,0.0,483.44,169.47420455247948,0.0,386.298,201.43,0.20143,8.392916666666666,0.0,34.9,12.174454537970128,0.0,27.746,13.663333333333334,12.3,15.38,1.0133228451020926,12.383000000000001,15.115,1.9254166666666668,2.76,0.5383951931973121,1.303,2.5989999999999998,43.29,11.700833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-06,0.30427,4.29231,4292.31,4.2923100000000005,178.84625000000003,0.0,738.65,254.1369669363097,0.0,568.8789999999999,304.27,0.30427,12.677916666666667,0.0,52.32,18.140882002230228,0.0,40.669,13.3925,11.76,16.07,1.4488563705932678,11.84,15.761999999999999,1.58625,2.41,0.5340885165197441,0.988,2.3219999999999996,43.16,11.657916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-07,0.0679,1.07009,1070.09,1.07009,44.58708333333333,0.0,205.5,68.06513782234897,0.0,141.731,67.9,0.0679,2.829166666666667,0.0,14.18,4.5745400497390625,0.0,9.204999999999998,14.008333333333333,12.84,15.68,0.9483333970097537,12.963,15.527,1.115,1.66,0.3070334920125024,0.732,1.569,43.03,11.617916666666666,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-08,0.2657,3.8395099999999998,3839.51,3.83951,159.97958333333335,0.0,659.2,228.4938391801781,0.0,536.958,265.7,0.2657,11.070833333333333,0.0,45.62,15.93285255626594,0.0,37.504999999999995,15.565416666666666,12.56,19.74,2.596842529532433,12.875,19.226,1.3533333333333333,2.0,0.3954597397929421,0.921,1.958,42.91,11.579583333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-09,0.36759,5.36949,5369.49,5.36949,223.72875,0.0,831.4,312.1791252848066,0.0,763.92,367.59,0.36759,15.316249999999998,0.0,56.31,21.378281301663222,0.0,52.12299999999999,16.617916666666666,12.81,21.0,2.99270414169362,13.419,20.768,1.42,2.21,0.41878706844368074,0.97,1.9789999999999999,42.8,11.544166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-10,0.37076,5.4826,5482.6,5.482600000000001,228.4416666666667,0.0,867.96,328.0652784149052,0.0,760.924,370.76,0.37076,15.448333333333332,0.0,58.07,22.177427354361257,0.0,51.495999999999995,17.49833333333333,13.1,21.88,3.2444731154844617,13.565000000000001,21.583,1.2408333333333335,1.72,0.2769855853519341,0.97,1.639,42.69,11.512916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-11,0.16557,2.42166,2421.66,2.4216599999999997,100.90249999999999,0.0,371.3,141.4862106739366,0.0,342.97099999999995,165.57,0.16557,6.89875,0.0,26.09,9.895962862615285,0.0,24.002999999999997,18.03625,16.79,19.72,0.9101304851503438,17.203000000000003,19.335,1.8012499999999998,2.76,0.5184870339245006,1.2610000000000001,2.627,42.59,11.482916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-12,0.2587,3.69236,3692.36,3.6923600000000003,153.84833333333333,0.0,695.32,235.10816810596975,0.0,553.5889999999999,258.7,0.2587,10.779166666666667,0.0,49.17,16.74330805106188,0.0,39.475,16.081666666666667,14.0,17.99,1.0541333413991196,15.036999999999999,17.601,1.97,2.97,0.5653086882787829,1.38,2.879,42.5,11.455,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-13,0.30163,4.28254,4282.54,4.28254,178.43916666666667,0.0,671.08,249.32809149386082,0.0,607.1959999999999,301.63,0.30163,12.567916666666667,0.0,47.36,17.685740259160564,0.0,43.055,14.329583333333332,12.71,17.06,1.6333201160364348,12.843,16.805,1.4775,2.28,0.47089415408117563,0.921,2.1679999999999997,42.42,11.43125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-14,0.08336,1.2789300000000001,1278.93,1.2789300000000001,53.28875,0.0,240.9,80.0696874366052,0.0,202.22099999999998,83.36,0.08336,3.473333333333333,0.0,16.89,5.516301270792318,0.0,13.956999999999997,13.229583333333332,12.01,14.68,0.8345031282233114,12.205,14.498999999999999,1.4608333333333334,2.0,0.3272801840023005,0.97,1.86,42.34,11.40875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-15,0.3976,5.64437,5644.37,5.64437,235.18208333333334,0.0,813.65,320.2907279193752,0.0,735.619,397.6,0.3976,16.566666666666666,0.0,57.0,22.616016961180538,0.0,51.903,13.503333333333332,11.0,16.96,1.9929368031749712,11.669,16.573999999999998,1.8570833333333334,2.97,0.6290674890638536,1.212,2.8579999999999997,42.27,11.39,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-16,0.40946,5.90442,5904.42,5.90442,246.0175,0.0,920.33,344.6906557461279,0.0,827.329,409.46,0.40946,17.06083333333333,0.0,63.0,23.879311751182133,0.0,57.268,14.0925,10.72,18.09,2.5821548971824826,11.153,17.817,1.3445833333333335,2.48,0.6390412599230647,0.69,2.259,42.21,11.372916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-17,0.4035,5.71776,5717.76,5.71776,238.24,0.0,833.9,322.9220832121689,0.0,749.889,403.5,0.4035,16.8125,0.0,58.42,22.839406116165332,0.0,53.068,13.32125,10.04,16.68,2.1797134085650485,10.887,16.508,2.0370833333333334,3.38,0.9360577795556569,0.851,3.17,42.16,11.36,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-18,0.36753,5.23723,5237.2300000000005,5.23723,218.2179166666667,0.0,859.69,311.36110344574075,0.0,724.6049999999999,367.53,0.36752999999999997,15.313749999999999,0.0,59.41,21.871380508008336,0.0,50.995,12.268333333333333,8.52,16.41,2.8796462141798904,8.686,15.994,1.6816666666666666,2.41,0.6895535207444121,0.543,2.3219999999999996,42.11,11.347916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-19,0.17768,2.55431,2554.31,2.55431,106.42958333333333,0.0,481.75,154.55469856217547,0.0,348.289,177.68,0.17768,7.403333333333333,0.0,34.31,10.977635235437495,0.0,24.798999999999996,13.36125,10.7,15.52,1.728669537408819,11.213000000000001,15.276,0.8745833333333334,1.31,0.2903068716206093,0.4240000000000001,1.198,42.07,11.339583333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-20,0.36069,5.23584,5235.84,5.2358400000000005,218.16,0.0,768.8,305.12689206438284,0.0,735.016,360.69,0.36069,15.02875,0.0,52.79,21.070765717808705,0.0,50.602,15.777916666666668,12.09,19.59,2.3249010809563244,13.334999999999999,19.209,1.0070833333333333,1.86,0.43595451664102547,0.55,1.639,42.04,11.334166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-21,0.3797,5.33875,5338.75,5.33875,222.44791666666666,0.0,883.31,312.8562318240172,0.0,712.433,379.7,0.3797,15.820833333333333,0.0,62.37,22.338017100248944,0.0,50.949,13.310416666666667,9.46,15.78,1.930202690790849,10.22,15.536999999999999,2.5470833333333336,3.93,0.7816174932773072,1.601,3.66,42.02,11.330833333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-22,0.49408,6.96469,6964.69,6.964689999999999,290.19541666666663,0.0,1019.87,395.8507774399576,0.0,929.251,494.08,0.49407999999999996,20.586666666666666,0.0,71.17,28.011614154422304,0.0,65.645,9.9175,7.73,13.2,1.8171220676376287,8.185,12.847999999999999,1.9654166666666668,3.1,0.8707117486719486,0.5710000000000001,3.012,42.0,11.33,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-23,0.46635,6.736750000000001,6736.75,6.73675,280.6979166666667,0.0,985.6,383.8267542726419,0.0,898.842,466.35,0.46635000000000004,19.431250000000002,0.0,66.8,26.4270125822375,0.0,61.705999999999996,10.707500000000001,3.85,15.75,4.163037404922349,4.175,15.434000000000001,1.0566666666666666,1.79,0.49126869179323024,0.34,1.6809999999999998,41.99,11.332916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-24,0.43199,6.26624,6266.24,6.26624,261.0933333333333,0.0,918.58,357.7345865383959,0.0,854.321,431.99,0.43199,17.999583333333334,0.0,62.2,24.57969796382278,0.0,58.37,12.97875,6.03,17.77,3.9248287833051863,6.908,17.605999999999998,1.0808333333333333,1.79,0.4586550912762477,0.5710000000000001,1.751,41.99,11.337916666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-25,0.40951,5.97797,5977.97,5.97797,249.08208333333334,0.0,906.65,345.50360804734277,0.0,840.703,409.51,0.40951,17.062916666666666,0.0,61.05,23.5925654242412,0.0,57.19499999999999,14.901666666666666,10.5,19.13,2.9590827995331175,11.164,18.743,1.14625,1.93,0.413992359727862,0.62,1.751,41.99,11.344999999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-26,0.42435,6.22238,6222.38,6.22238,259.2658333333333,0.0,938.82,357.8760663416107,0.0,850.413,424.35,0.42435,17.681250000000002,0.0,62.73,24.301368777427367,0.0,57.567,15.562083333333334,9.58,20.68,3.742224378241028,10.264,20.349,1.33625,2.28,0.45294987245447105,0.851,2.049,42.01,11.354999999999999,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-27,0.25418999999999997,3.69313,3693.13,3.69313,153.88041666666666,0.0,724.69,230.26530057228538,0.0,485.079,254.19,0.25418999999999997,10.59125,0.0,49.96,15.998837814449008,0.0,33.913,16.326666666666664,12.13,20.52,2.839647355121631,12.664000000000001,19.865,1.4000000000000001,2.14,0.41748730779978577,0.921,1.9789999999999999,42.03,11.369166666666667,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-28,0.08932,1.3786800000000001,1378.68,1.3786800000000001,57.445,0.0,291.32,94.61563415253822,0.0,200.33599999999998,89.32,0.08932,3.7216666666666662,0.0,20.14,6.4368731719588865,0.0,13.299,16.269583333333333,14.28,18.9,1.3853754134644818,14.765,18.483,1.1091666666666666,1.93,0.3439276550149144,0.781,1.639,42.06,11.385,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-29,0.14092000000000002,2.08812,2088.12,2.08812,87.005,0.0,402.35,133.28621948404052,0.0,290.354,140.92000000000002,0.14092000000000002,5.871666666666667,0.0,28.21,9.292163442884299,0.0,20.059,17.03708333333333,15.34,19.15,1.2797196675585742,15.488999999999999,18.942999999999998,1.14125,1.93,0.4061838574918463,0.711,1.769,42.09,11.402916666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-30,0.23512,3.44843,3448.43,3.4484299999999997,143.68458333333334,0.0,663.11,225.24469521291277,0.0,539.5859999999999,235.12,0.23512,9.796666666666667,0.0,45.25,15.575780158188927,0.0,37.239999999999995,17.966666666666665,14.3,21.96,2.3469863500958494,14.91,21.405,1.06,1.66,0.3678255730287292,0.47300000000000003,1.52,42.14,11.424583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2005-12-31,0.37888,5.5743,5574.3,5.5743,232.26250000000002,0.0,904.02,342.3452598493286,0.0,825.733,378.88,0.37888,15.786666666666667,0.0,60.95,23.329840131893533,0.0,56.33,18.388749999999998,16.32,21.86,1.8977522459363652,16.491,21.313,1.3729166666666666,2.41,0.620676203245591,0.83,2.3219999999999996,42.19,11.448333333333332,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2006-01-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.55625,14.52,16.84,0.7730078081291103,14.66,16.392,1.25,1.45,0.1897366596101027,1.04,1.45,0.0,0.0,8,1.0,8,1.0,8,1.0,8,1.0,8,1.0
