date,_date(org),doy,month,day,E_day_kWh,Hpoa_day_kWhm2,G(i)_Whm2,G(i)_kWhm2,G(i)_mean,G(i)_min,G(i)_max,G(i)_std,G(i)_p10,G(i)_p90,P,P_kWh,P_mean,P_min,P_max,P_std,P_p10,P_p90,P_Wh_min_max_scaled,P_Wh_min_max_scaled_kWh,P_Wh_min_max_scaled_mean,P_Wh_min_max_scaled_min,P_Wh_min_max_scaled_max,P_Wh_min_max_scaled_std,P_Wh_min_max_scaled_p10,P_Wh_min_max_scaled_p90,P_max_normalization,P_max_normalization_kWh,P_max_normalization_mean,P_max_normalization_min,P_max_normalization_max,P_max_normalization_std,P_max_normalization_p10,P_max_normalization_p90,P_wh_max_scaled,P_wh_max_scaled_kWh,P_wh_max_scaled_mean,P_wh_max_scaled_min,P_wh_max_scaled_max,P_wh_max_scaled_std,P_wh_max_scaled_p10,P_wh_max_scaled_p90,T2m_mean,T2m_min,T2m_max,T2m_std,T2m_p10,T2m_p90,WS10m_mean,WS10m_max,WS10m_std,WS10m_p10,WS10m_p90,H_sun_max,H_sun_mean,n_obs_P,valid_frac_P,n_obs_P_Wh_min_max_scaled,valid_frac_P_Wh_min_max_scaled,n_obs_P_max_normalization,valid_frac_P_max_normalization,n_obs_P_wh_max_scaled,valid_frac_P_wh_max_scaled,n_obs_G(i),valid_frac_G(i),n_obs_T2m,valid_frac_T2m,n_obs_WS10m,valid_frac_WS10m,n_obs_H_sun,valid_frac_H_sun
2026/03/01,2005-03-01,60,3,1,0.17946,2.62066,2620.66,2.62066,109.19416666666666,0.0,498.98,172.46314620600936,0.0,412.84,179.46,0.17946,7.4775,0.0,35.52,12.305835042245468,0.0,29.33,2.851831161367566,0.0028518311613675,0.1188262983903152,0.0,0.5644547133164827,0.1955542396084063,0.0,0.4660883091658906,2.387388585872023,0.002387388585872,0.0994745244113343,0.0,0.4725289344153253,0.1637067319708057,0.0,0.3901822535586005,2.851831161367566,0.0028518311613675,0.1188262983903152,0.0,0.5644547133164827,0.1955542396084063,0.0,0.4660883091658906,14.379583333333334,12.97,16.54,1.1528772292820708,13.058,16.315,1.0320833333333332,1.93,0.3608080203324641,0.76,1.702,57.9,16.703333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/02,2005-03-02,61,3,2,0.1650599999999999,2.4246,2424.6,2.4246,101.025,0.0,400.27,136.22302936888013,0.0,304.393,165.06,0.16506,6.8775,0.0,28.26,9.563771881882989,0.0,21.267,2.6229981694825053,0.0026229981694825,0.1092915903951043,0.0,0.4490847465744312,0.1519796203776041,0.0,0.3379577248902485,2.195822801649593,0.0021958228016495,0.0914926167353997,0.0,0.3759478515365172,0.127228573658148,0.0,0.2829187175734999,2.6229981694825053,0.0026229981694825,0.1092915903951043,0.0,0.4490847465744312,0.1519796203776041,0.0,0.3379577248902485,14.783333333333331,13.12,17.1,1.413139171787613,13.406,16.733,1.1879166666666667,1.59,0.255631854289594,0.9,1.499,58.27,16.828333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/03,2005-03-03,62,3,3,0.20414,2.90707,2907.07,2.90707,121.12791666666668,0.0,530.6,188.95543718902903,0.0,446.128,204.14,0.20414,8.505833333333333,0.0,38.31,13.643715519916332,0.0,32.06099999999999,3.2440254835705726,0.0032440254835705,0.1351677284821072,0.0,0.6087911054942131,0.2168147390868811,0.0,0.5094871217240919,2.7157110549421306,0.0027157110549421,0.1131546272892554,0.0,0.5096448051084209,0.1815047960611458,0.0,0.4265132366635625,3.2440254835705726,0.0032440254835705,0.1351677284821072,0.0,0.6087911054942131,0.2168147390868811,0.0,0.5094871217240919,12.952916666666669,10.7,15.06,1.4097254717841694,10.964,14.762,1.85625,3.03,0.6083320925141206,1.24,2.739,58.64,16.95375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/04,2005-03-04,63,3,4,0.28192,3.98373,3983.73,3.98373,165.98875,0.0,673.51,235.8168695760133,0.0,568.4939999999999,281.92,0.28192,11.746666666666668,0.0,48.02,17.013854116103676,0.0,41.064,4.48004146334974,0.0044800414633497,0.1866683943062391,0.0,0.7630944632167088,0.2703702181169414,0.0,0.6525554151922308,3.7504323533324464,0.0037504323533324,0.1562680147221852,0.0,0.6388186776639617,0.2263383546109309,0.0,0.5462817613409605,4.48004146334974,0.0044800414633497,0.1866683943062391,0.0,0.7630944632167088,0.2703702181169414,0.0,0.6525554151922308,11.524166666666666,8.97,14.04,1.5833039661654869,9.798,13.812,1.7616666666666667,2.62,0.5266272228854657,1.233,2.487,59.01,17.078333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/05,2005-03-05,64,3,5,0.52019,7.36428,7364.28,7.36428,306.845,0.0,1078.62,406.562701929235,0.0,979.143,520.1899999999999,0.5201899999999999,21.67458333333333,0.0,75.17,28.877984239414705,0.0,68.937,8.26643292004789,0.0082664329200478,0.3444347050019954,0.0,1.19454,0.4589052453552008,0.0,1.095490275109751,6.920180923240654,0.0069201809232406,0.2883408718016939,0.0,1.0,0.3841690067768352,0.0,0.9170812824265,8.26643292004789,0.0082664329200478,0.3444347050019954,0.0,1.19454,0.4589052453552008,0.0,1.095490275109751,8.766666666666667,5.2,11.85,2.013242391649906,6.776,11.708,1.715,3.31,1.0708956024302032,0.48,3.149,59.39,17.20375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/06,2005-03-06,65,3,6,0.51832,7.52417,7524.17,7.52417,313.50708333333336,0.0,1075.87,411.0123655971094,0.0,969.022,518.32,0.51832,21.596666666666668,0.0,72.88,28.36055108722351,0.0,66.586,8.236716413462817,0.0082367164134628,0.3431965172276174,0.0,1.1581491978182783,0.4506826219998932,0.0,1.0581301109485166,6.895303977650658,0.0068953039776506,0.2873043324021108,0.0,0.9695357190368498,0.3772855006947386,0.0,0.8858055075162964,8.236716413462817,0.0082367164134628,0.3431965172276174,0.0,1.1581491978182783,0.4506826219998932,0.0,1.0581301109485166,9.02625,1.77,14.96,4.985534564247284,1.913,14.714,1.4095833333333332,2.28,0.5193932845714997,0.781,2.119,59.76,17.329583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/07,2005-03-07,66,3,7,0.45664,6.63134,6631.34,6.63134,276.30583333333334,0.0,993.58,365.598907724996,0.0,862.2399999999999,456.64,0.45664,19.026666666666667,0.0,67.52,25.261521980150427,0.0,59.457,7.256548431555141,0.0072565484315551,0.3023561846481309,0.0,1.0729724730610617,0.4014353926588917,0.0,0.9448418887854196,6.074763868564586,0.0060747638685645,0.2531151611901911,0.0,0.8982306771318345,0.3360585603319199,0.0,0.7909671411467339,7.256548431555141,0.0072565484315551,0.3023561846481309,0.0,1.0729724730610617,0.4014353926588917,0.0,0.9448418887854196,11.121666666666668,4.67,16.29,4.127587638093821,5.409,15.763,1.095,2.0,0.6518201939318782,0.28,1.909,60.13,17.454583333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/08,2005-03-08,67,3,8,0.48189,7.07434,7074.34,7.07434,294.76416666666665,0.0,1016.21,386.3242322298344,0.0,910.437,481.89,0.48189,20.07875,0.0,68.25,26.41763217387041,0.0,61.905,7.657800726353598,0.0076578007263535,0.3190750302647332,0.0,1.084573034455235,0.4198073478379029,0.0,0.98374349740588,6.410669149926832,0.0064106691499268,0.2671112145802847,0.0,0.9079419981375548,0.3514385017143862,0.0,0.823533324464547,7.657800726353598,0.0076578007263535,0.3190750302647332,0.0,1.084573034455235,0.4198073478379029,0.0,0.98374349740588,12.434166666666668,6.0,17.4,3.923191820185577,6.855,17.127,1.2791666666666666,2.07,0.4839234278870687,0.76,1.958,60.51,17.580000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/09,2005-03-09,68,3,9,0.43555,6.51422,6514.22,6.51422,271.42583333333334,0.0,968.06,360.5258837347932,0.0,879.106,435.55,0.43555,18.147916666666667,0.0,63.73,24.16724498683338,0.0,58.505,6.921403445523479,0.0069214034455234,0.288391810230145,0.0,1.012744900891313,0.3840460399969661,0.0,0.9297134854330183,5.794199813755487,0.0057941998137554,0.2414249922398119,0.0,0.8478116269788479,0.3215011971109934,0.0,0.7783025143009179,6.921403445523479,0.0069214034455234,0.288391810230145,0.0,1.012744900891313,0.3840460399969661,0.0,0.9297134854330183,14.66375,7.98,20.66,4.929796549730945,8.219999999999999,20.297,1.2779166666666666,1.93,0.4854668677779617,0.641,1.86,60.88,17.705000000000002,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/10,2005-03-10,69,3,10,0.35989,5.36134,5361.34,5.36134,223.38916666666668,0.0,910.18,312.23879729848727,0.0,669.181,359.89,0.35989,14.995416666666666,0.0,60.24,21.088944142280614,0.0,45.675,5.71907676732739,0.0057190767673273,0.2382948653053079,0.0,0.9572846827191698,0.3351282072065968,0.0,0.7258296461354263,4.78768125582014,0.0047876812558201,0.1994867189925058,0.0,0.8013835306638286,0.2805500085443743,0.0,0.6076227218305175,5.71907676732739,0.0057190767673273,0.2382948653053079,0.0,0.9572846827191698,0.3351282072065968,0.0,0.7258296461354263,17.285833333333333,11.22,23.18,4.378015151488934,11.543,22.229,1.4116666666666668,2.48,0.6055300708194984,0.5920000000000001,2.217,61.26,17.830833333333334,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/11,2005-03-11,70,3,11,0.3721,5.52633,5526.33,5.52633,230.26375,0.0,924.97,324.0593380555145,0.0,775.7479999999999,372.1,0.3721,15.504166666666668,0.0,61.25,21.96188158500139,0.0,52.579,5.913108075029931,0.0059131080750299,0.2463795031262471,0.0,0.973334774511108,0.3490002132306446,0.0,0.8355423528003193,4.950113077025408,0.0049501130770254,0.2062547115427253,0.0,0.8148197419183184,0.292162852002147,0.0,0.6994678728216044,5.913108075029931,0.0059131080750299,0.2463795031262471,0.0,0.973334774511108,0.3490002132306446,0.0,0.8355423528003193,18.26625,14.48,22.98,2.690129805337508,15.162,22.366,1.5287499999999998,2.69,0.5677822033445418,0.921,2.518,61.63,17.95625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/12,2005-03-12,71,3,12,0.13712,2.04008,2040.08,2.04008,85.00333333333333,0.0,451.44,129.76121349438836,0.0,196.039,137.12,0.13712,5.713333333333334,0.0,32.15,9.173334544573564,0.0,13.319,2.1789986005055204,0.0021789986005055,0.0907916083543966,0.0,0.5109014367433816,0.1457751103748158,0.0,0.2116546263136889,1.8241319675402412,0.0018241319675402,0.07600549864751,0.0,0.4276972196354928,0.1220345156920788,0.0,0.177185047226287,2.1789986005055204,0.0021789986005055,0.0907916083543966,0.0,0.5109014367433816,0.1457751103748158,0.0,0.2116546263136889,14.364583333333334,10.73,16.37,1.7937645116314478,11.235,15.844,1.85,3.1,0.6117899611155281,1.17,2.627,62.01,18.080416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/13,2005-03-13,72,3,13,0.24316,3.4281,3428.1,3.4281,142.8375,0.0,695.17,213.11374124284367,0.0,472.499,243.16,0.24316,10.131666666666666,0.0,50.07,15.503786821196345,0.0,34.32,3.864099326859119,0.0038640993268591,0.1610041386191299,0.0,0.7956713822003458,0.2463734669335091,0.0,0.5453852973260609,3.2348011174670743,0.003234801117467,0.1347833798944614,0.0,0.6660901955567381,0.2062496583902666,0.0,0.4565651190634561,3.864099326859119,0.0038640993268591,0.1610041386191299,0.0,0.7956713822003458,0.2463734669335091,0.0,0.5453852973260609,10.981666666666667,9.51,13.46,1.1986937334726775,9.694,12.821,1.85375,3.03,0.7780064406797224,0.683,2.949,62.38,18.205,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/14,2005-03-14,73,3,14,0.29637,4.27281,4272.81,4.272810000000001,178.03375000000003,0.0,780.71,259.3151478466258,0.0,610.2969999999999,296.37,0.29637,12.34875,0.0,54.11,18.295759858621555,0.0,43.015,4.709669014234402,0.0047096690142344,0.1962362089264334,0.0,0.859871749368099,0.2907412130040946,0.0,0.6835591073566583,3.94266329652787,0.0039426632965278,0.1642776373553279,0.0,0.7198350405746974,0.243391776754311,0.0,0.5722362644672077,4.709669014234402,0.0047096690142344,0.1962362089264334,0.0,0.859871749368099,0.2907412130040946,0.0,0.6835591073566583,12.583333333333334,9.68,16.1,2.1872588894036675,10.041,15.876,0.92625,1.79,0.5211760321827349,0.319,1.66,62.75,18.32875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/15,2005-03-15,74,3,15,0.30254,4.41726,4417.26,4.417260000000001,184.0525,0.0,755.46,254.76954031386708,0.0,608.4599999999999,302.54,0.30254,12.605833333333331,0.0,51.87,17.758985947515637,0.0,42.167,4.807717594785153,0.0048077175947851,0.2003215664493813,0.0,0.8242755061859783,0.2822112421676909,0.0,0.6700833867234268,4.024743913795397,0.0040247439137953,0.1676976630748081,0.0,0.6900359185845416,0.2362509770854814,0.0,0.5609551682852201,4.807717594785153,0.0048077175947851,0.2003215664493813,0.0,0.8242755061859783,0.2822112421676909,0.0,0.6700833867234268,14.994583333333331,11.66,19.1,2.3672878981555283,12.53,18.441,0.7645833333333334,1.59,0.4519424661985452,0.14,1.31,63.13,18.19708333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/16,2005-03-16,75,3,16,0.45059,6.784120000000001,6784.12,6.78412,282.6716666666667,0.0,977.32,373.3101420100133,0.0,894.54,450.59,0.45059,18.774583333333336,0.0,64.03,24.945771965390755,0.0,59.49,7.160406792603431,0.0071604067926034,0.2983502830251429,0.0,1.0175122548889184,0.3964177523418633,0.0,0.945366297725156,5.994279632832247,0.0059942796328322,0.2497616513680103,0.0,0.8518025808168153,0.3318580812211089,0.0,0.7914061460689105,7.160406792603431,0.0071604067926034,0.2983502830251429,0.0,1.0175122548889184,0.3964177523418633,0.0,0.945366297725156,16.85625,10.92,22.18,4.148314285712146,11.39,21.9,1.1779166666666667,1.93,0.5010855968418159,0.5150000000000001,1.888,63.5,18.32375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/17,2005-03-17,76,3,17,0.4076,6.11074,6110.74,6.11074,254.61416666666665,0.0,908.59,336.84672507029023,0.0,808.983,407.6,0.4076,16.983333333333334,0.0,60.37,22.7292802285982,0.0,54.365,6.477244964746574,0.0064772449647465,0.2698852068644405,0.0,0.959350536118132,0.361195083201672,0.0,0.8639240002660635,5.4223759478515365,0.0054223759478515,0.2259323311604807,0.0,0.8031129439936144,0.3023716938751922,0.0,0.7232273513369695,6.477244964746574,0.0064772449647465,0.2698852068644405,0.0,0.959350536118132,0.361195083201672,0.0,0.8639240002660635,18.847916666666663,15.39,22.51,2.594063421782876,16.278000000000002,22.282,1.2354166666666666,2.0,0.4974804271147949,0.76,1.93,63.87,18.45208333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/18,2005-03-18,77,3,18,0.39758,5.82693,5826.93,5.82693,242.78875,0.0,862.72,319.01988365607366,0.0,768.31,397.58,0.39758,16.565833333333334,0.0,58.76,22.09771676512947,0.0,53.07699999999999,6.318015341226553,0.0063180153412265,0.263250639217773,0.0,0.933765736330983,0.3511587945273081,0.0,0.8434561604363441,5.2890780896634295,0.0052890780896634,0.2203782537359762,0.0,0.7816948250631901,0.2939698917803574,0.0,0.70609285619263,6.318015341226553,0.0063180153412265,0.263250639217773,0.0,0.933765736330983,0.3511587945273081,0.0,0.8434561604363441,17.453333333333333,14.83,21.49,2.1850393821277616,15.433,20.812,1.735,3.1,0.8678008186614975,0.7040000000000001,2.949,64.24,18.578333333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/19,2005-03-19,78,3,19,0.33567,4.87758,4877.58,4.87758,203.2325,0.0,681.16,266.4675017504581,0.0,638.9689999999999,335.67,0.33567,13.98625,0.0,47.38,18.68137431228367,0.0,44.52,5.334192387920712,0.0053341923879207,0.222258016163363,0.0,0.7529241080218172,0.296869081694763,0.0,0.7074753332446453,4.465478249301583,0.0044654782493015,0.1860615937208992,0.0,0.6303046428096315,0.2485216750337058,0.0,0.5922575495543434,5.334192387920712,0.0053341923879207,0.222258016163363,0.0,0.7529241080218172,0.296869081694763,0.0,0.7074753332446453,16.005,13.41,18.95,1.9910451701468788,13.617,18.821,1.1495833333333334,2.0,0.5423497922019047,0.5710000000000001,1.93,64.61,18.70458333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/20,2005-03-20,79,3,20,0.4445,6.63165,6631.65,6.63165,276.31875,0.0,966.15,362.0672013808498,0.0,870.836,444.5,0.4445,18.52083333333333,0.0,64.28,24.52413184505464,0.0,58.611,7.063629506452041,0.007063629506452,0.2943178961021683,0.0,1.0214850498869228,0.3897173932977459,0.0,0.9313979505121724,5.913263269921511,0.0059132632699215,0.2463859695800629,0.0,0.8551283756817879,0.3262489270327876,0.0,0.7797126513236663,7.063629506452041,0.007063629506452,0.2943178961021683,0.0,1.0214850498869228,0.3897173932977459,0.0,0.9313979505121724,17.405833333333334,14.51,20.88,2.3362026353942817,14.607,20.647,0.8079166666666667,1.86,0.6839716442550288,0.161,1.839,64.98,18.830416666666668,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/21,2005-03-21,80,3,21,0.40524,6.02379,6023.79,6.02379,250.99125,0.0,866.17,332.7130208284677,0.0,815.0,405.24,0.40524,16.885,0.0,58.27,22.662716748765643,0.0,55.156,6.439741779965411,0.0064397417799654,0.2683225741652255,0.0,0.9259790581348942,0.3601373109627578,0.0,0.8764939236397499,5.3909804443261935,0.0053909804443261,0.224624185180258,0.0,0.7751762671278436,0.3014861879575048,0.0,0.7337501662897432,6.439741779965411,0.0064397417799654,0.2683225741652255,0.0,0.9259790581348942,0.3601373109627578,0.0,0.8764939236397499,18.51875,15.92,21.62,1.908911168133836,16.44,21.398,0.8391666666666667,2.21,0.7719423084248148,0.14,2.028,65.34,18.95458333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/22,2005-03-22,81,3,22,0.3864,5.80894,5808.94,5.80894,242.03916666666663,0.0,907.09,323.4523494093153,0.0,740.222,386.4,0.3863999999999999,16.099999999999998,0.0,60.07,21.771816644460333,0.0,49.977,6.14035194891579,0.0061403519489157,0.2558479978714912,0.0,0.9545831821205268,0.3459798570503345,0.0,0.7941935024610881,5.140348543301849,0.0051403485433018,0.2141811893042437,0.0,0.7991219901556472,0.2896343839890958,0.0,0.6648529998669681,6.14035194891579,0.0061403519489157,0.2558479978714912,0.0,0.9545831821205268,0.3459798570503345,0.0,0.7941935024610881,20.976666666666667,17.96,23.94,2.0436043747701524,18.5,23.817,0.8870833333333333,2.34,0.7657873422975783,0.21,2.07,65.71,19.07875,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/23,2005-03-23,82,3,23,0.33764,4.93591,4935.91,4.93591,205.66291666666663,0.0,788.81,279.413768909731,0.0,660.983,337.64,0.33764,14.068333333333332,0.0,54.16,19.42397435413631,0.0,45.81,5.365498012504988,0.0053654980125049,0.2235624171877078,0.0,0.8606663083676998,0.3086698726219234,0.0,0.7279749554343489,4.491685512837568,0.0044916855128375,0.1871535630348986,0.0,0.7205001995476918,0.258400616657394,0.0,0.6094186510576028,5.365498012504988,0.0053654980125049,0.2235624171877078,0.0,0.8606663083676998,0.3086698726219234,0.0,0.7279749554343489,17.9675,15.46,20.34,1.4967159702669617,15.88,20.022,1.62375,2.97,0.7330923928958336,0.662,2.606,66.07,19.20125,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/24,2005-03-24,83,3,24,0.35953,5.19177,5191.77,5.191769999999999,216.32375,0.0,834.81,286.5126000235986,0.0,657.9889999999999,359.53,0.3595299999999999,14.980416666666663,0.0,57.76,20.1383954024162,0.0,46.38699999999999,5.713355942530264,0.0057133559425302,0.2380564976054276,0.0,0.9178745563389648,0.3200228660902254,0.0,0.7371441662897431,4.78289211121458,0.0047828921112145,0.1992871713006075,0.0,0.7683916456032991,0.2679046880725848,0.0,0.6170945856059598,5.713355942530264,0.0057133559425302,0.2380564976054276,0.0,0.9178745563389648,0.3200228660902254,0.0,0.7371441662897431,15.963333333333331,14.21,18.78,1.5626334145940315,14.403,18.258,1.6749999999999998,2.83,0.7682051356472323,0.872,2.76,66.43,19.32375,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/25,2005-03-25,84,3,25,0.35014,5.07158,5071.58,5.07158,211.31583333333333,0.0,737.26,285.07079103903857,0.0,700.71,350.14,0.35014,14.589166666666666,0.0,51.17,20.00337317568707,0.0,48.893,5.564137762405214,0.0055641377624052,0.2318390734335506,0.0,0.8131516801915657,0.3178772035823498,0.0,0.7769674633497405,4.657975256086204,0.0046579752560862,0.1940823023369251,0.0,0.680723692962618,0.2661084631593332,0.0,0.6504323533324464,5.564137762405214,0.0055641377624052,0.2318390734335506,0.0,0.8131516801915657,0.3178772035823498,0.0,0.7769674633497405,15.105416666666663,12.12,18.14,1.9059585724013384,12.816,17.817,1.1841666666666666,2.14,0.5840556604406413,0.55,1.909,66.79,19.44625,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/26,2005-03-26,85,3,26,0.30321,4.44599,4445.99,4.44599,185.24958333333333,0.0,787.52,257.90418513183243,0.0,560.9459999999999,303.21000000000004,0.30321,12.63375,0.0,53.85,17.90946235507437,0.0,39.093,4.818364685379805,0.0048183646853798,0.2007651952241585,0.0,0.8557400425701742,0.2846024898447591,0.0,0.6212338994279631,4.033657044033523,0.0040336570440335,0.1680690435013968,0.0,0.7163762139151257,0.2382527917397149,0.0,0.5200611946255155,4.818364685379805,0.0048183646853798,0.2007651952241585,0.0,0.8557400425701742,0.2846024898447591,0.0,0.6212338994279631,16.44333333333333,14.38,19.48,1.6665081083998117,14.483,18.654,0.8091666666666666,2.28,0.7456011095034352,0.14,2.0449999999999995,67.15,19.5675,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/27,2005-03-27,86,3,27,0.37327,5.64788,5647.88,5.64788,235.32833333333332,0.0,872.55,314.08830152303216,0.0,751.7459999999999,373.27,0.37327,15.552916666666668,0.0,57.31,21.0164590736107,0.0,50.01499999999999,5.931700755620593,0.0059317007556205,0.247154198150858,0.0,0.9107235253425568,0.3339763339336294,0.0,0.7947973673007848,4.965677796993481,0.0049656777969934,0.206903241541395,0.0,0.7624052148463483,0.2795857266676959,0.0,0.665358520686444,5.931700755620593,0.0059317007556205,0.247154198150858,0.0,0.9107235253425568,0.3339763339336294,0.0,0.7947973673007848,19.237916666666667,14.69,23.78,3.197188954401184,15.327,23.442,0.7445833333333334,1.38,0.4501108961584686,0.112,1.31,67.51,19.407083333333336,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/28,2005-03-28,87,3,28,0.2864199999999999,4.26258,4262.58,4.26258,177.6075,0.0,697.27,239.26533567223612,0.0,538.073,286.42,0.28642,11.934166666666668,0.0,47.62,16.430243300923337,0.0,36.541,4.551551773313821,0.0045515517733138,0.1896479905547425,0.0,0.7567379912199014,0.2610959536076221,0.0,0.5806796080883331,3.810296660901955,0.0038102966609019,0.1587623608709148,0.0,0.6334974058800052,0.2185744752018536,0.0,0.4861114806438738,4.551551773313821,0.0045515517733138,0.1896479905547425,0.0,0.7567379912199014,0.2610959536076221,0.0,0.5806796080883331,20.110416666666666,15.95,24.73,2.6628563924227446,16.658,23.408,1.4883333333333333,2.48,0.6334904458060407,0.781,2.34,67.86,19.80708333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/29,2005-03-29,88,3,29,0.2859899999999999,4.28693,4286.93,4.28693,178.62208333333334,0.0,733.35,255.87520701513117,0.0,620.8309999999999,285.99,0.28599,11.91625,0.0,49.42,17.407710388740412,0.0,41.97599999999999,4.544718565917253,0.0045447185659172,0.1893632735798855,0.0,0.7853421152055341,0.2766290590363971,0.0,0.6670481713449512,3.804576293734202,0.0038045762937342,0.158524012238925,0.0,0.657443128907809,0.2315778952872211,0.0,0.5584142610083809,4.544718565917253,0.0045447185659172,0.1893632735798855,0.0,0.7853421152055341,0.2766290590363971,0.0,0.6670481713449512,19.136666666666667,16.79,23.1,2.0557483915293138,17.068,22.329,1.1554166666666668,2.14,0.4606515156173696,0.5710000000000001,1.59,68.21,19.664583333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/30,2005-03-30,89,3,30,0.20166,2.98834,2988.34,2.98834,124.51416666666668,0.0,495.11,179.1852282323146,0.0,431.887,201.66,0.20166,8.4025,0.0,34.38,12.536035102334251,0.0,30.076,3.204615357190368,0.0032046153571903,0.133525639882932,0.0,0.546338768125582,0.1992123901974505,0.0,0.477943129439936,2.6827191698816013,0.0026827191698816,0.1117799654117333,0.0,0.4573633098310496,0.1667691246818445,0.0,0.400106425435679,3.204615357190368,0.0032046153571903,0.133525639882932,0.0,0.546338768125582,0.1992123901974505,0.0,0.477943129439936,16.55666666666667,14.86,19.4,1.54549180765743,15.025,19.041,1.35875,1.93,0.3501591253180163,0.939,1.888,68.56,19.79208333333333,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
2026/03/31,2005-03-31,90,3,31,0.12204,1.85403,1854.03,1.85403,77.25125,0.0,262.67,100.9892794703219,0.0,228.329,122.04,0.12204,5.085,0.0,18.08,6.9315773974897885,0.0,15.669,1.9393596062258875,0.0019393596062258,0.0808066502594119,0.0,0.287312534255687,0.1101509440521145,0.0,0.2489988992949314,1.6235200212850869,0.001623520021285,0.0676466675535452,0.0,0.2405214846348277,0.0922120180589302,0.0,0.2084475189570307,1.9393596062258875,0.0019393596062258,0.0808066502594119,0.0,0.287312534255687,0.1101509440521145,0.0,0.2489988992949314,16.520416666666666,14.86,18.06,1.1367171617412573,15.008,17.958000000000002,1.0345833333333332,1.52,0.399912807525826,0.501,1.499,68.9,19.9175,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0,24,1.0
