time,P,G(i),H_sun,T2m,WS10m,Int,P_Wh_min_max_scaled,P_max_normalization,P_wh_max_scaled
2005-02-18 09:00:00,2.18,51.86,4.51,17.16,1.24,0.0,0.03464277238259944,0.029000931222562195,0.03464277238259944
2005-02-18 10:00:00,0.0,0.0,0.0,16.52,1.1,0.0,0.0,0.0,0.0
2005-02-18 11:00:00,0.0,0.0,0.0,15.9,1.31,0.0,0.0,0.0,0.0
2005-02-18 12:00:00,0.0,0.0,0.0,15.38,1.52,0.0,0.0,0.0,0.0
2005-02-18 13:00:00,0.0,0.0,0.0,14.8,1.45,0.0,0.0,0.0,0.0
2005-02-18 14:00:00,0.0,0.0,0.0,14.55,1.1,0.0,0.0,0.0,0.0
2005-02-18 15:00:00,0.0,0.0,0.0,14.55,1.1,0.0,0.0,0.0,0.0
2005-02-18 16:00:00,0.0,0.0,0.0,14.34,1.17,0.0,0.0,0.0,0.0
2005-02-18 17:00:00,0.0,0.0,0.0,14.06,1.38,0.0,0.0,0.0,0.0
2005-02-18 18:00:00,0.0,0.0,0.0,13.47,1.86,0.0,0.0,0.0,0.0
2005-02-18 19:00:00,0.0,0.0,0.0,12.75,1.86,0.0,0.0,0.0,0.0
2005-02-18 20:00:00,0.0,0.0,0.0,12.56,1.52,0.0,0.0,0.0,0.0
2005-02-18 21:00:00,0.0,0.0,0.0,12.43,1.31,0.0,0.0,0.0,0.0
2005-02-18 22:00:00,0.0,0.0,-0.61,12.49,1.31,0.0,0.0,0.0,0.0
2005-02-18 23:00:00,4.08,73.94,12.56,12.45,1.72,0.0,0.0648360143674338,0.054276972196354925,0.0648360143674338
2005-02-19 00:00:00,11.37,168.14,25.37,12.59,1.72,0.0,0.1806827165092457,0.15125715045895968,0.1806827165092457
2005-02-19 01:00:00,17.9,253.01,37.0,13.14,1.79,0.0,0.2844521218571238,0.23812691233204733,0.2844521218571238
2005-02-19 02:00:00,27.96,388.79,46.76,13.84,2.0,0.0,0.44431739257682584,0.37195689769854995,0.44431739257682584
2005-02-19 03:00:00,28.64,400.38,53.15,14.64,2.34,0.0,0.45512339497139814,0.3810030597312758,0.45512339497139814
2005-02-19 04:00:00,19.44,277.77,54.28,15.04,2.55,0.0,0.30892453904483175,0.2586138087002794,0.30892453904483175
2005-02-19 05:00:00,23.56,330.61,49.71,14.67,2.55,0.0,0.37439620061194623,0.3134229080750299,0.37439620061194623
2005-02-19 06:00:00,13.09,191.05,41.02,14.52,2.55,0.0,0.2080155460955168,0.17413861912997206,0.2080155460955168
2005-02-19 07:00:00,6.21,100.24,29.97,13.74,2.34,0.0,0.09868422775043235,0.08261274444592258,0.09868422775043235
2005-02-19 08:00:00,4.03,71.1,17.66,12.86,2.07,0.0,0.06404145536783291,0.05361181322336039,0.06404145536783291
2005-02-19 09:00:00,0.35,15.69,4.65,12.03,2.07,0.0,0.005561912997206332,0.00465611281096182,0.005561912997206332
2005-02-19 10:00:00,0.0,0.0,0.0,11.46,1.72,0.0,0.0,0.0,0.0
2005-02-19 11:00:00,0.0,0.0,0.0,11.23,1.66,0.0,0.0,0.0,0.0
2005-02-19 12:00:00,0.0,0.0,0.0,10.86,1.79,0.0,0.0,0.0,0.0
2005-02-19 13:00:00,0.0,0.0,0.0,10.73,1.93,0.0,0.0,0.0,0.0
2005-02-19 14:00:00,0.0,0.0,0.0,10.54,2.0,0.0,0.0,0.0,0.0
2005-02-19 15:00:00,0.0,0.0,0.0,10.29,1.93,0.0,0.0,0.0,0.0
2005-02-19 16:00:00,0.0,0.0,0.0,10.12,1.93,0.0,0.0,0.0,0.0
2005-02-19 17:00:00,0.0,0.0,0.0,10.01,1.86,0.0,0.0,0.0,0.0
2005-02-19 18:00:00,0.0,0.0,0.0,9.85,1.79,0.0,0.0,0.0,0.0
2005-02-19 19:00:00,0.0,0.0,0.0,9.67,1.72,0.0,0.0,0.0,0.0
2005-02-19 20:00:00,0.0,0.0,0.0,9.48,1.66,0.0,0.0,0.0,0.0
2005-02-19 21:00:00,0.0,0.0,0.0,9.39,1.59,0.0,0.0,0.0,0.0
2005-02-19 22:00:00,0.0,0.0,-0.45,9.35,1.66,0.0,0.0,0.0,0.0
2005-02-19 23:00:00,0.6,18.44,12.74,9.29,1.66,0.0,0.009534707995210855,0.007981907675934548,0.009534707995210855
2005-02-20 00:00:00,2.53,48.63,25.59,9.5,1.66,0.0,0.04020468537980577,0.03365704403352401,0.04020468537980577
2005-02-20 01:00:00,5.25,86.48,37.25,9.84,1.72,0.0,0.08342869495809499,0.0698416921644273,0.08342869495809499
2005-02-20 02:00:00,5.32,87.48,47.07,10.31,1.66,0.0,0.08454107755753625,0.07077291472661966,0.08454107755753625
2005-02-20 03:00:00,7.51,116.8,53.5,10.28,1.72,0.0,0.11934276174005587,0.09990687774378076,0.11934276174005587
2005-02-20 04:00:00,15.93,225.4,54.64,10.54,1.93,0.0,0.2531464972728482,0.21191964879606226,0.2531464972728482
2005-02-20 05:00:00,9.4,140.58,50.02,11.09,2.21,0.0,0.14937709192497006,0.12504988692297458,0.14937709192497006
2005-02-20 06:00:00,3.75,65.67,41.26,10.44,2.21,0.0,0.05959192497006784,0.04988692297459093,0.05959192497006784
2005-02-20 07:00:00,1.6,34.87,30.17,9.69,1.79,0.0,0.02542588798722895,0.021285087135825463,0.02542588798722895
2005-02-20 08:00:00,0.9,23.78,17.82,9.57,1.52,0.0,0.014302061992816282,0.011972861513901822,0.014302061992816282
2005-02-20 09:00:00,0.0,5.39,4.79,9.54,1.31,0.0,0.0,0.0,0.0
2005-02-20 10:00:00,0.0,0.0,0.0,9.44,1.31,0.0,0.0,0.0,0.0
2005-02-20 11:00:00,0.0,0.0,0.0,9.46,1.24,0.0,0.0,0.0,0.0
2005-02-20 12:00:00,0.0,0.0,0.0,9.53,1.03,0.0,0.0,0.0,0.0
2005-02-20 13:00:00,0.0,0.0,0.0,9.77,0.97,0.0,0.0,0.0,0.0
2005-02-20 14:00:00,0.0,0.0,0.0,9.96,1.03,0.0,0.0,0.0,0.0
2005-02-20 15:00:00,0.0,0.0,0.0,10.07,1.03,0.0,0.0,0.0,0.0
2005-02-20 16:00:00,0.0,0.0,0.0,10.16,0.97,0.0,0.0,0.0,0.0
2005-02-20 17:00:00,0.0,0.0,0.0,10.25,0.83,0.0,0.0,0.0,0.0
2005-02-20 18:00:00,0.0,0.0,0.0,10.41,0.76,0.0,0.0,0.0,0.0
2005-02-20 19:00:00,0.0,0.0,0.0,10.43,0.83,0.0,0.0,0.0,0.0
2005-02-20 20:00:00,0.0,0.0,0.0,10.45,0.9,0.0,0.0,0.0,0.0
2005-02-20 21:00:00,0.0,0.0,0.0,10.36,0.97,0.0,0.0,0.0,0.0
2005-02-20 22:00:00,0.0,0.0,-0.28,10.32,0.83,0.0,0.0,0.0,0.0
2005-02-20 23:00:00,0.49,16.58,12.93,10.54,0.83,0.0,0.007786678196088865,0.006518557935346548,0.007786678196088865
2005-02-21 00:00:00,2.4,47.07,25.8,11.02,0.83,0.0,0.03813883198084342,0.03192763070373819,0.03813883198084342
2005-02-21 01:00:00,6.64,105.39,37.51,11.45,0.9,0.0,0.10551743514700011,0.08833311161367566,0.10551743514700011
2005-02-21 02:00:00,6.67,105.86,47.38,11.93,1.03,0.0,0.10599417054676066,0.08873220699747239,0.10599417054676066
2005-02-21 03:00:00,5.81,94.56,53.85,11.99,1.31,0.0,0.0923277557536251,0.0772914726619662,0.0923277557536251
2005-02-21 04:00:00,5.78,94.65,54.99,12.0,1.31,0.0,0.09185102035386457,0.07689237727816949,0.09185102035386457
2005-02-21 05:00:00,6.51,103.74,50.33,12.18,1.31,0.0,0.10345158174803777,0.08660369828388985,0.10345158174803777
2005-02-21 06:00:00,4.0,69.89,41.51,12.2,1.31,0.0,0.06356471996807236,0.053212717839563654,0.06356471996807236
2005-02-21 07:00:00,3.39,61.38,30.37,12.05,1.38,0.0,0.05387110017294133,0.0450977783690302,0.05387110017294133
2005-02-21 08:00:00,0.85,23.11,17.98,11.99,1.31,0.0,0.013507502993215377,0.011307702540907277,0.013507502993215377
2005-02-21 09:00:00,0.09,9.06,4.92,11.76,1.1,0.0,0.0014302061992816281,0.0011972861513901822,0.0014302061992816281
2005-02-21 10:00:00,0.0,0.0,0.0,11.63,1.03,0.0,0.0,0.0,0.0
2005-02-21 11:00:00,0.0,0.0,0.0,11.61,0.97,0.0,0.0,0.0,0.0
2005-02-21 12:00:00,0.0,0.0,0.0,11.71,0.83,0.0,0.0,0.0,0.0
2005-02-21 13:00:00,0.0,0.0,0.0,11.73,0.76,0.0,0.0,0.0,0.0
2005-02-21 14:00:00,0.0,0.0,0.0,11.82,0.69,0.0,0.0,0.0,0.0
2005-02-21 15:00:00,0.0,0.0,0.0,11.92,0.62,0.0,0.0,0.0,0.0
2005-02-21 16:00:00,0.0,0.0,0.0,12.04,0.69,0.0,0.0,0.0,0.0
2005-02-21 17:00:00,0.0,0.0,0.0,11.92,0.83,0.0,0.0,0.0,0.0
2005-02-21 18:00:00,0.0,0.0,0.0,11.81,0.62,0.0,0.0,0.0,0.0
2005-02-21 19:00:00,0.0,0.0,0.0,11.5,0.62,0.0,0.0,0.0,0.0
2005-02-21 20:00:00,0.0,0.0,0.0,11.56,0.69,0.0,0.0,0.0,0.0
2005-02-21 21:00:00,0.0,0.0,0.0,11.7,0.76,0.0,0.0,0.0,0.0
2005-02-21 22:00:00,0.0,0.0,-0.11,11.84,0.69,0.0,0.0,0.0,0.0
2005-02-21 23:00:00,5.8,98.67,13.12,12.04,0.69,0.0,0.09216884395370492,0.0771584408673673,0.09216884395370492
2005-02-22 00:00:00,12.45,184.29,26.03,13.49,0.55,0.0,0.19784519090062522,0.16562458427564186,0.19784519090062522
2005-02-22 01:00:00,13.01,190.63,37.77,14.14,0.76,0.0,0.20674425169615535,0.17307436477318078,0.20674425169615535
2005-02-22 02:00:00,21.4,301.91,47.69,14.29,1.17,0.0,0.3400712518291871,0.2846880404416655,0.3400712518291871
2005-02-22 03:00:00,31.51,440.19,54.21,14.88,1.31,0.0,0.5007310815484901,0.41918318478116273,0.5007310815484901
2005-02-22 04:00:00,40.4,569.94,55.35,15.23,1.17,0.0,0.6420036716775308,0.5374484501795929,0.6420036716775308
2005-02-22 05:00:00,30.11,423.54,50.63,16.17,1.17,0.0,0.4784834295596647,0.4005587335373154,0.4784834295596647
2005-02-22 06:00:00,27.41,384.64,41.75,16.12,1.31,0.0,0.43557724358121586,0.3646401489956099,0.43557724358121586
2005-02-22 07:00:00,30.83,436.04,30.56,16.13,1.24,0.0,0.4899250791539177,0.41013702274843683,0.4899250791539177
2005-02-22 08:00:00,13.98,210.15,18.14,16.42,1.24,0.0,0.22215869628841292,0.18597844884927497,0.22215869628841292
2005-02-22 09:00:00,2.44,56.65,5.06,15.6,1.1,0.0,0.038774479180524145,0.03245975788213383,0.038774479180524145
2005-02-22 10:00:00,0.0,0.0,0.0,14.68,0.83,0.0,0.0,0.0,0.0
2005-02-22 11:00:00,0.0,0.0,0.0,14.08,0.48,0.0,0.0,0.0,0.0
2005-02-22 12:00:00,0.0,0.0,0.0,14.25,0.48,0.0,0.0,0.0,0.0
2005-02-22 13:00:00,0.0,0.0,0.0,14.26,0.34,0.0,0.0,0.0,0.0
2005-02-22 14:00:00,0.0,0.0,0.0,14.21,0.48,0.0,0.0,0.0,0.0
2005-02-22 15:00:00,0.0,0.0,0.0,14.31,0.55,0.0,0.0,0.0,0.0
2005-02-22 16:00:00,0.0,0.0,0.0,14.2,0.55,0.0,0.0,0.0,0.0
2005-02-22 17:00:00,0.0,0.0,0.0,13.92,0.62,0.0,0.0,0.0,0.0
2005-02-22 18:00:00,0.0,0.0,0.0,13.76,0.69,0.0,0.0,0.0,0.0
2005-02-22 19:00:00,0.0,0.0,0.0,14.23,0.48,0.0,0.0,0.0,0.0
2005-02-22 20:00:00,0.0,0.0,0.0,14.14,0.48,0.0,0.0,0.0,0.0
2005-02-22 21:00:00,0.0,0.0,0.0,14.18,0.76,0.0,0.0,0.0,0.0
2005-02-22 22:00:00,0.0,5.68,0.06,13.68,1.03,0.0,0.0,0.0,0.0
2005-02-22 23:00:00,12.0,187.42,13.31,13.36,1.31,0.0,0.1906941599042171,0.15963815351869096,0.1906941599042171
2005-02-23 00:00:00,29.85,425.47,26.25,15.55,0.83,0.0,0.47435172276174004,0.39709990687774377,0.47435172276174004
2005-02-23 01:00:00,43.13,632.87,38.03,18.46,0.14,0.0,0.6853865930557403,0.5737661301050951,0.6853865930557403
2005-02-23 02:00:00,40.63,589.57,48.0,20.14,1.31,0.0,0.6456586430756951,0.5405081814553678,0.6456586430756951
2005-02-23 03:00:00,33.65,482.23,54.57,19.73,1.86,0.0,0.5347382067314088,0.44765198882532925,0.5347382067314088
2005-02-23 04:00:00,32.37,459.88,55.71,18.98,1.72,0.0,0.5143974963416256,0.43062391911666886,0.5143974963416256
2005-02-23 05:00:00,32.53,461.39,50.94,18.36,1.66,0.0,0.5169400851403485,0.4327524278302514,0.5169400851403485
2005-02-23 06:00:00,39.53,564.17,42.0,18.05,1.45,0.0,0.6281783450844751,0.5258746840494878,0.6281783450844751
2005-02-23 07:00:00,35.2,506.75,30.75,18.93,1.03,0.0,0.5593695357190368,0.4682719169881602,0.5593695357190368
2005-02-23 08:00:00,20.98,312.01,18.3,19.21,1.03,0.0,0.33339695623253957,0.27910070506851137,0.33339695623253957
2005-02-23 09:00:00,3.77,80.73,5.19,18.64,1.03,0.0,0.0599097485699082,0.05015298656378874,0.0599097485699082
2005-02-23 10:00:00,0.0,0.0,0.0,17.4,0.9,0.0,0.0,0.0,0.0
2005-02-23 11:00:00,0.0,0.0,0.0,16.56,0.28,0.0,0.0,0.0,0.0
2005-02-23 12:00:00,0.0,0.0,0.0,16.63,0.14,0.0,0.0,0.0,0.0
2005-02-23 13:00:00,0.0,0.0,0.0,16.59,0.14,0.0,0.0,0.0,0.0
2005-02-23 14:00:00,0.0,0.0,0.0,16.51,0.41,0.0,0.0,0.0,0.0
2005-02-23 15:00:00,0.0,0.0,0.0,16.78,0.48,0.0,0.0,0.0,0.0
2005-02-23 16:00:00,0.0,0.0,0.0,16.7,0.76,0.0,0.0,0.0,0.0
2005-02-23 17:00:00,0.0,0.0,0.0,15.74,1.1,0.0,0.0,0.0,0.0
2005-02-23 18:00:00,0.0,0.0,0.0,16.21,1.03,0.0,0.0,0.0,0.0
2005-02-23 19:00:00,0.0,0.0,0.0,17.17,0.9,0.0,0.0,0.0,0.0
2005-02-23 20:00:00,0.0,0.0,0.0,16.41,0.9,0.0,0.0,0.0,0.0
2005-02-23 21:00:00,0.0,0.0,0.0,16.74,0.69,0.0,0.0,0.0,0.0
2005-02-23 22:00:00,0.04,6.86,0.24,15.66,0.9,0.0,0.0006356471996807237,0.0005321271783956366,0.0006356471996807237
2005-02-23 23:00:00,9.43,151.88,13.51,14.83,1.17,0.0,0.1498538273247306,0.12544898230677132,0.1498538273247306
2005-02-24 00:00:00,12.94,193.2,26.48,16.72,0.97,0.0,0.2056318690967141,0.17214314221098842,0.2056318690967141
2005-02-24 01:00:00,21.72,311.91,38.3,18.03,0.97,0.0,0.34515642942663294,0.2889450578688306,0.34515642942663294
2005-02-24 02:00:00,35.52,508.24,48.32,18.48,0.97,0.0,0.5644547133164827,0.4725289344153253,0.5644547133164827
2005-02-24 03:00:00,39.16,563.69,54.93,20.18,1.59,0.0,0.6222986084874284,0.5209525076493281,0.6222986084874284
2005-02-24 04:00:00,24.59,353.24,56.07,20.58,1.86,0.0,0.39076411600372485,0.32712518291871756,0.39076411600372485
2005-02-24 05:00:00,32.58,465.03,51.25,20.24,1.93,0.0,0.5177346441399494,0.43341758680324594,0.5177346441399494
2005-02-24 06:00:00,24.39,349.03,42.24,20.4,2.07,0.0,0.38758588000532124,0.3244645470267394,0.38758588000532124
2005-02-24 07:00:00,20.56,298.22,30.95,19.88,1.66,0.0,0.32672266063589195,0.27351336969535717,0.32672266063589195
2005-02-24 08:00:00,8.75,140.21,18.46,19.7,1.38,0.0,0.1390478249301583,0.1164028202740455,0.1390478249301583
2005-02-24 09:00:00,1.08,32.41,5.33,18.86,1.24,0.0,0.01716247439137954,0.014367433816682188,0.01716247439137954
2005-02-24 10:00:00,0.0,0.0,0.0,17.9,0.9,0.0,0.0,0.0,0.0
2005-02-24 11:00:00,0.0,0.0,0.0,17.28,0.69,0.0,0.0,0.0,0.0
2005-02-24 12:00:00,0.0,0.0,0.0,17.12,0.41,0.0,0.0,0.0,0.0
2005-02-24 13:00:00,0.0,0.0,0.0,17.18,0.34,0.0,0.0,0.0,0.0
2005-02-24 14:00:00,0.0,0.0,0.0,16.82,0.55,0.0,0.0,0.0,0.0
2005-02-24 15:00:00,0.0,0.0,0.0,16.29,0.97,0.0,0.0,0.0,0.0
2005-02-24 16:00:00,0.0,0.0,0.0,16.21,1.03,0.0,0.0,0.0,0.0
2005-02-24 17:00:00,0.0,0.0,0.0,15.96,0.9,0.0,0.0,0.0,0.0
2005-02-24 18:00:00,0.0,0.0,0.0,15.79,1.1,0.0,0.0,0.0,0.0
2005-02-24 19:00:00,0.0,0.0,0.0,16.86,0.21,0.0,0.0,0.0,0.0
2005-02-24 20:00:00,0.0,0.0,0.0,16.87,0.14,0.0,0.0,0.0,0.0
2005-02-24 21:00:00,0.0,0.0,0.0,17.08,0.14,0.0,0.0,0.0,0.0
2005-02-24 22:00:00,0.0,4.5,0.42,16.87,0.07,0.0,0.0,0.0,0.0
2005-02-24 23:00:00,3.37,63.88,13.71,16.82,0.14,0.0,0.053553276573100966,0.04483171477983238,0.053553276573100966
2005-02-25 00:00:00,9.5,146.94,26.71,17.01,0.34,0.0,0.15096620992417187,0.12638020486896367,0.15096620992417187
2005-02-25 01:00:00,18.17,263.98,38.57,17.41,0.62,0.0,0.2887427404549687,0.24171877078621792,0.2887427404549687
2005-02-25 02:00:00,15.67,229.02,48.64,17.9,0.9,0.0,0.24901479047492348,0.20846082213649061,0.24901479047492348
2005-02-25 03:00:00,23.29,333.64,55.3,17.67,0.9,0.0,0.3701055820141014,0.3098310496208594,0.3701055820141014
2005-02-25 04:00:00,10.96,167.47,56.43,17.92,0.9,0.0,0.1741673327125183,0.14580284688040443,0.1741673327125183
2005-02-25 05:00:00,20.5,295.16,51.55,17.71,1.17,0.0,0.3257691898363708,0.2727151789277637,0.3257691898363708
2005-02-25 06:00:00,21.26,306.34,42.48,18.13,0.97,0.0,0.33784648663030464,0.28282559531728085,0.33784648663030464
2005-02-25 07:00:00,14.02,207.72,31.14,18.15,1.24,0.0,0.22279434348809363,0.1865105760276706,0.22279434348809363
2005-02-25 08:00:00,5.44,92.57,18.61,17.68,1.17,0.0,0.08644801915657842,0.07236929626180658,0.08644801915657842
2005-02-25 09:00:00,0.86,26.95,5.46,17.05,1.1,0.0,0.013666414793135559,0.011440734335506186,0.013666414793135559
2005-02-25 10:00:00,0.0,0.0,0.0,16.63,1.31,0.0,0.0,0.0,0.0
2005-02-25 11:00:00,0.0,0.0,0.0,16.5,1.31,0.0,0.0,0.0,0.0
2005-02-25 12:00:00,0.0,0.0,0.0,16.39,1.24,0.0,0.0,0.0,0.0
2005-02-25 13:00:00,0.0,0.0,0.0,16.07,1.24,0.0,0.0,0.0,0.0
2005-02-25 14:00:00,0.0,0.0,0.0,15.75,1.31,0.0,0.0,0.0,0.0
2005-02-25 15:00:00,0.0,0.0,0.0,15.63,1.1,0.0,0.0,0.0,0.0
2005-02-25 16:00:00,0.0,0.0,0.0,15.51,0.97,0.0,0.0,0.0,0.0
2005-02-25 17:00:00,0.0,0.0,0.0,15.03,1.03,0.0,0.0,0.0,0.0
2005-02-25 18:00:00,0.0,0.0,0.0,14.73,1.17,0.0,0.0,0.0,0.0
2005-02-25 19:00:00,0.0,0.0,0.0,13.64,1.31,0.0,0.0,0.0,0.0
2005-02-25 20:00:00,0.0,0.0,0.0,13.77,1.24,0.0,0.0,0.0,0.0
2005-02-25 21:00:00,0.0,0.0,0.0,13.69,1.17,0.0,0.0,0.0,0.0
2005-02-25 22:00:00,0.07,7.78,0.61,13.71,1.17,0.0,0.0011123825994412665,0.0009312225621923641,0.0011123825994412665
2005-02-25 23:00:00,4.65,81.94,13.91,14.22,0.76,0.0,0.07389398696288413,0.061859784488492754,0.07389398696288413
2005-02-26 00:00:00,6.14,100.3,26.94,15.68,1.79,0.0,0.09757184515099107,0.08168152188373021,0.09757184515099107
2005-02-26 01:00:00,7.09,112.83,38.84,14.87,1.86,0.0,0.11266846614340827,0.09431954237062658,0.11266846614340827
2005-02-26 02:00:00,13.19,194.59,48.96,15.37,1.66,0.0,0.20960466409471862,0.17546893707596115,0.20960466409471862
2005-02-26 03:00:00,44.99,642.9,55.66,16.58,1.17,0.0,0.714944187840894,0.5985100439004922,0.714944187840894
2005-02-26 04:00:00,42.65,611.22,56.8,18.11,1.59,0.0,0.6777588266595715,0.5673806039643474,0.6777588266595715
2005-02-26 05:00:00,30.12,425.53,51.86,17.99,1.93,0.0,0.4786423413595849,0.4006917653319143,0.4786423413595849
2005-02-26 06:00:00,33.12,467.89,42.72,17.66,1.79,0.0,0.5263158813356391,0.440601303711587,0.5263158813356391
2005-02-26 07:00:00,14.38,212.34,31.32,17.89,2.14,0.0,0.22851516828522014,0.19129972063323133,0.22851516828522014
2005-02-26 08:00:00,6.8,111.49,18.76,17.18,1.66,0.0,0.10806002394572302,0.09046162032725821,0.10806002394572302
2005-02-26 09:00:00,1.24,35.17,5.59,16.59,1.59,0.0,0.019705063190102436,0.016495942530264734,0.019705063190102436
2005-02-26 10:00:00,0.0,0.0,0.0,15.9,1.72,0.0,0.0,0.0,0.0
2005-02-26 11:00:00,0.0,0.0,0.0,15.57,1.66,0.0,0.0,0.0,0.0
2005-02-26 12:00:00,0.0,0.0,0.0,15.45,1.59,0.0,0.0,0.0,0.0
2005-02-26 13:00:00,0.0,0.0,0.0,14.9,1.79,0.0,0.0,0.0,0.0
2005-02-26 14:00:00,0.0,0.0,0.0,14.92,1.45,0.0,0.0,0.0,0.0
2005-02-26 15:00:00,0.0,0.0,0.0,14.8,1.31,0.0,0.0,0.0,0.0
2005-02-26 16:00:00,0.0,0.0,0.0,14.79,1.17,0.0,0.0,0.0,0.0
2005-02-26 17:00:00,0.0,0.0,0.0,14.49,1.31,0.0,0.0,0.0,0.0
2005-02-26 18:00:00,0.0,0.0,0.0,14.19,1.38,0.0,0.0,0.0,0.0
2005-02-26 19:00:00,0.0,0.0,0.0,13.62,1.1,0.0,0.0,0.0,0.0
2005-02-26 20:00:00,0.0,0.0,0.0,13.63,1.24,0.0,0.0,0.0,0.0
2005-02-26 21:00:00,0.0,0.0,0.0,13.32,1.24,0.0,0.0,0.0,0.0
2005-02-26 22:00:00,0.02,6.43,0.79,13.56,1.03,0.0,0.00031782359984036185,0.0002660635891978183,0.00031782359984036185
2005-02-26 23:00:00,5.59,95.46,14.11,13.59,0.97,0.0,0.08883169615538114,0.07436477318079021,0.08883169615538114
2005-02-27 00:00:00,21.73,311.26,27.18,15.17,0.83,0.0,0.34531534122655316,0.28907808966342957,0.34531534122655316
2005-02-27 01:00:00,36.64,519.8,39.11,16.24,0.97,0.0,0.5822528349075429,0.48742849541040306,0.5822528349075429
2005-02-27 02:00:00,40.57,579.38,49.29,17.43,1.31,0.0,0.644705172276174,0.5397099906877744,0.644705172276174
2005-02-27 03:00:00,43.06,617.57,56.03,18.18,1.59,0.0,0.6842742104562991,0.5728349075429028,0.6842742104562991
2005-02-27 04:00:00,40.67,582.27,57.16,18.47,1.59,0.0,0.6462942902753759,0.5410403086337635,0.6462942902753759
2005-02-27 05:00:00,39.92,572.58,52.16,18.6,1.38,0.0,0.6343759052813621,0.5310629240388453,0.6343759052813621
2005-02-27 06:00:00,33.8,483.36,42.96,18.74,1.31,0.0,0.5371218837302114,0.44964746574431286,0.5371218837302114
2005-02-27 07:00:00,30.03,428.43,31.51,18.74,1.72,0.0,0.4772121351603033,0.39949447918052416,0.4772121351603033
2005-02-27 08:00:00,11.55,177.65,18.91,17.98,1.86,0.0,0.18354312890780894,0.15365172276174005,0.18354312890780894
2005-02-27 09:00:00,1.69,43.49,5.71,16.92,1.59,0.0,0.026856094186510575,0.022482373287215644,0.026856094186510575
2005-02-27 10:00:00,0.0,0.0,0.0,15.83,1.31,0.0,0.0,0.0,0.0
2005-02-27 11:00:00,0.0,0.0,0.0,15.15,1.52,0.0,0.0,0.0,0.0
2005-02-27 12:00:00,0.0,0.0,0.0,14.56,1.79,0.0,0.0,0.0,0.0
2005-02-27 13:00:00,0.0,0.0,0.0,14.0,1.66,0.0,0.0,0.0,0.0
2005-02-27 14:00:00,0.0,0.0,0.0,13.72,1.52,0.0,0.0,0.0,0.0
2005-02-27 15:00:00,0.0,0.0,0.0,13.81,1.24,0.0,0.0,0.0,0.0
2005-02-27 16:00:00,0.0,0.0,0.0,13.85,1.17,0.0,0.0,0.0,0.0
2005-02-27 17:00:00,0.0,0.0,0.0,13.9,0.83,0.0,0.0,0.0,0.0
2005-02-27 18:00:00,0.0,0.0,0.0,13.66,0.76,0.0,0.0,0.0,0.0
2005-02-27 19:00:00,0.0,0.0,0.0,14.12,0.97,0.0,0.0,0.0,0.0
2005-02-27 20:00:00,0.0,0.0,0.0,13.89,0.9,0.0,0.0,0.0,0.0
2005-02-27 21:00:00,0.0,0.0,0.0,14.1,0.83,0.0,0.0,0.0,0.0
2005-02-27 22:00:00,0.03,6.51,0.98,14.1,0.97,0.0,0.0004767353997605427,0.0003990953837967274,0.0004767353997605427
2005-02-27 23:00:00,5.06,88.93,14.32,14.2,1.1,0.0,0.08040937075961153,0.06731408806704801,0.08040937075961153
2005-02-28 00:00:00,11.2,168.01,27.41,14.67,0.83,0.0,0.17798121591060262,0.14899560995077823,0.17798121591060262
2005-02-28 01:00:00,17.77,254.57,39.39,15.08,0.97,0.0,0.2823862684581615,0.23639749900226154,0.2823862684581615
2005-02-28 02:00:00,19.95,283.31,49.61,15.27,1.93,0.0,0.31702904084076095,0.26539843022482373,0.31702904084076095
2005-02-28 03:00:00,17.71,251.83,56.41,14.38,2.21,0.0,0.28143279765864043,0.2355993082346681,0.28143279765864043
2005-02-28 04:00:00,17.05,246.7,57.53,14.54,2.14,0.0,0.27094461886390847,0.2268192097911401,0.27094461886390847
2005-02-28 05:00:00,29.81,415.05,52.47,14.89,2.21,0.0,0.4737160755620593,0.39656777969934814,0.4737160755620593
2005-02-28 06:00:00,13.55,197.37,43.19,15.6,2.41,0.0,0.21532548889184513,0.18025808168152188,0.21532548889184513
2005-02-28 07:00:00,11.99,177.08,31.69,15.1,2.48,0.0,0.19053524810429692,0.15950512172409206,0.19053524810429692
2005-02-28 08:00:00,4.11,72.7,19.06,14.73,2.21,0.0,0.06531274976719435,0.05467606758015166,0.06531274976719435
2005-02-28 09:00:00,0.79,24.95,5.84,14.03,1.93,0.0,0.012554032193694293,0.010509511773313822,0.012554032193694293
2005-02-28 10:00:00,0.0,0.0,0.0,13.76,1.66,0.0,0.0,0.0,0.0
2005-02-28 11:00:00,0.0,0.0,0.0,13.65,1.52,0.0,0.0,0.0,0.0
2005-02-28 12:00:00,0.0,0.0,0.0,13.38,1.45,0.0,0.0,0.0,0.0
2005-02-28 13:00:00,0.0,0.0,0.0,13.52,1.24,0.0,0.0,0.0,0.0
2005-02-28 14:00:00,0.0,0.0,0.0,13.68,1.1,0.0,0.0,0.0,0.0
2005-02-28 15:00:00,0.0,0.0,0.0,13.19,1.03,0.0,0.0,0.0,0.0
2005-02-28 16:00:00,0.0,0.0,0.0,13.35,1.03,0.0,0.0,0.0,0.0
2005-02-28 17:00:00,0.0,0.0,0.0,13.27,0.97,0.0,0.0,0.0,0.0
